Time ,cost ,numberOfVMs , ongoingAction, targetedNodeID
Thu Feb 20 12:28:18 UTC 2014,9.9784,17.9918,0.24,0.7,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:28:23 UTC 2014,9.9784,17.9918,0.24,0.7,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:28:28 UTC 2014,9.9784,17.9918,0.24,0.7,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:28:33 UTC 2014,9.9724,18.0419,0.24,0.7,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:28:38 UTC 2014,9.9724,18.0419,0.24,0.7,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:28:43 UTC 2014,9.9724,18.0419,0.24,0.7,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:28:48 UTC 2014,9.9724,18.0918,0.24,0.7,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:28:53 UTC 2014,9.9724,18.0918,0.24,0.7,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:28:58 UTC 2014,9.9724,18.0918,0.24,0.7,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:29:03 UTC 2014,9.9724,17.9918,0.24,0.7,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:29:08 UTC 2014,9.9724,0.0,0.24,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:29:13 UTC 2014,9.9724,0.0,0.24,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:29:18 UTC 2014,9.9724,0.1001,0.24,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:29:23 UTC 2014,9.9724,0.1001,0.24,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:29:28 UTC 2014,9.9724,0.1001,0.24,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:29:33 UTC 2014,9.9482,0.0,0.24,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:29:39 UTC 2014,9.9482,0.0,0.24,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:29:44 UTC 2014,9.9482,0.0,0.24,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:29:49 UTC 2014,9.9482,0.2,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:29:55 UTC 2014,9.9482,0.2,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:30:00 UTC 2014,9.9482,0.2,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:30:05 UTC 2014,9.9482,0.2,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:30:10 UTC 2014,9.9482,0.2,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:30:15 UTC 2014,9.9482,0.2,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:30:20 UTC 2014,9.9482,0.0999,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:30:25 UTC 2014,9.9482,0.0999,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:30:30 UTC 2014,9.9482,0.0999,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:30:35 UTC 2014,9.9482,0.1001,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:30:40 UTC 2014,9.9482,0.1001,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:30:45 UTC 2014,9.9482,0.1002,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:30:50 UTC 2014,9.9482,0.1002,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:30:55 UTC 2014,9.9482,0.1002,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:31:00 UTC 2014,9.9482,0.1002,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:31:05 UTC 2014,9.9482,0.1998,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:31:11 UTC 2014,9.9482,0.1998,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:31:16 UTC 2014,9.9482,0.1,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:31:21 UTC 2014,9.9482,0.1,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:31:26 UTC 2014,9.9482,0.1,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:31:31 UTC 2014,9.9482,0.1,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:31:36 UTC 2014,9.9543,0.1003,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:31:41 UTC 2014,9.9543,0.1003,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:31:46 UTC 2014,9.9482,0.1,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:31:51 UTC 2014,9.9482,0.1,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:31:56 UTC 2014,9.9482,0.1,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:32:01 UTC 2014,9.9482,0.1001,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:32:06 UTC 2014,9.9482,0.1001,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:32:11 UTC 2014,9.9482,0.1001,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:32:16 UTC 2014,9.9482,0.2994,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:32:21 UTC 2014,9.9482,0.2994,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:32:26 UTC 2014,9.9482,0.2994,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:32:32 UTC 2014,9.9543,0.1002,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:32:37 UTC 2014,9.9543,0.1002,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:32:42 UTC 2014,9.9543,0.1002,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:32:47 UTC 2014,9.9543,0.1002,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:32:52 UTC 2014,9.9543,0.1002,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:32:57 UTC 2014,9.9543,0.1002,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:33:02 UTC 2014,9.9482,0.1002,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:33:07 UTC 2014,9.9482,0.1002,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:33:12 UTC 2014,9.9482,0.1002,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:33:17 UTC 2014,9.9482,0.2002,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:33:22 UTC 2014,9.9482,0.2002,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:33:27 UTC 2014,9.9482,0.2002,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:33:32 UTC 2014,9.9543,0.0,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:33:38 UTC 2014,9.9543,0.0,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:33:43 UTC 2014,9.9543,0.0,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:33:48 UTC 2014,9.9543,0.1002,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:33:53 UTC 2014,9.9543,0.1002,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:33:58 UTC 2014,9.9543,0.1002,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:34:03 UTC 2014,9.9482,0.1001,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:34:08 UTC 2014,9.9482,0.1001,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:34:13 UTC 2014,9.9482,0.1001,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:34:18 UTC 2014,9.9482,0.2002,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:34:23 UTC 2014,9.9482,0.2002,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:34:29 UTC 2014,9.9482,0.2002,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:34:34 UTC 2014,9.9543,0.2004,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:34:39 UTC 2014,9.9543,0.2004,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:34:44 UTC 2014,9.9543,0.2004,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:34:49 UTC 2014,9.9605,0.1001,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:34:54 UTC 2014,9.9605,0.1001,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:34:59 UTC 2014,9.9605,0.1001,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:35:04 UTC 2014,9.9545,0.2002,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:35:09 UTC 2014,9.9545,0.2002,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:35:14 UTC 2014,9.9545,0.2002,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:35:20 UTC 2014,9.9545,0.2,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:35:25 UTC 2014,9.9545,0.2,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:35:30 UTC 2014,9.9545,0.2,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:35:35 UTC 2014,9.9605,0.2002,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:35:40 UTC 2014,9.9605,0.2002,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:35:45 UTC 2014,9.9605,0.2002,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:35:50 UTC 2014,9.9605,0.1001,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:35:55 UTC 2014,9.9605,0.1001,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:36:00 UTC 2014,9.9605,0.1001,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:36:05 UTC 2014,9.9545,0.2,0.24,2.0,AppServer_scaleIn,
Thu Feb 20 12:36:10 UTC 2014,9.9545,4.3126,0.24,0.0,2.0,AppServer_scaleIn,
Thu Feb 20 12:36:15 UTC 2014,9.9545,4.3126,0.24,0.0,2.0,AppServer_scaleIn,
Thu Feb 20 12:36:20 UTC 2014,9.9545,4.2626,0.24,0.0,2.0,AppServer_scaleIn,
Thu Feb 20 12:36:25 UTC 2014,9.9545,4.4944,0.24,0.0,2.0,AppServer_scaleIn,
Thu Feb 20 12:36:30 UTC 2014,9.9545,4.4944,0.24,0.0,2.0,AppServer_scaleIn,
Thu Feb 20 12:36:36 UTC 2014,9.9605,4.8072,0.24,0.5667,2.0,AppServer_scaleIn,
Thu Feb 20 12:36:41 UTC 2014,9.9605,4.8072,0.24,0.5667,2.0,AppServer_scaleIn,
Thu Feb 20 12:36:46 UTC 2014,9.9605,5.3186,0.24,0.5667,2.0,AppServer_scaleIn,
Thu Feb 20 12:36:51 UTC 2014,9.9605,5.3186,0.24,0.5667,2.0,AppServer_scaleIn,
Thu Feb 20 12:36:56 UTC 2014,9.9605,5.3186,0.24,0.5667,2.0,AppServer_scaleIn,
Thu Feb 20 12:37:01 UTC 2014,9.9605,4.7013,0.24,0.5667,2.0,AppServer_scaleIn,
Thu Feb 20 12:37:06 UTC 2014,9.9545,4.6512,0.24,0.5667,2.0,AppServer_scaleIn,
Thu Feb 20 12:37:11 UTC 2014,9.9545,3.3469,0.24,0.6667,2.0,AppServer_scaleIn,
Thu Feb 20 12:37:16 UTC 2014,9.9545,3.3469,0.24,0.6667,2.0,AppServer_scaleIn,
Thu Feb 20 12:37:21 UTC 2014,9.9545,3.3969,0.24,0.6667,2.0,AppServer_scaleIn,
Thu Feb 20 12:37:26 UTC 2014,9.9545,5.212,0.24,0.6667,2.0,AppServer_scaleIn,
Thu Feb 20 12:37:31 UTC 2014,9.9545,5.212,0.24,0.6667,2.0,AppServer_scaleIn,
Thu Feb 20 12:37:36 UTC 2014,9.9605,5.3106,0.24,0.6667,2.0,AppServer_scaleIn,
Thu Feb 20 12:37:42 UTC 2014,9.9605,5.3106,0.24,0.6667,2.0,AppServer_scaleIn,
Thu Feb 20 12:37:47 UTC 2014,9.9605,5.2501,0.24,0.6667,2.0,AppServer_scaleIn,
Thu Feb 20 12:37:52 UTC 2014,9.9605,5.25,0.24,0.6667,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:37:57 UTC 2014,9.9605,5.25,0.24,0.6667,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:38:02 UTC 2014,9.9605,3.134,0.24,0.6667,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:38:07 UTC 2014,9.9545,3.0839,0.24,0.6667,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:38:12 UTC 2014,9.9545,3.9514,0.24,0.7,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:38:17 UTC 2014,9.9545,4.0014,0.24,0.7,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:38:22 UTC 2014,9.9545,4.4111,0.24,0.7,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:38:27 UTC 2014,9.9545,4.4111,0.24,0.7,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:38:32 UTC 2014,9.9605,5.1204,0.24,0.7667,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:38:38 UTC 2014,9.9605,5.1204,0.24,0.7667,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:38:43 UTC 2014,9.9605,5.9023,0.24,0.7667,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:38:48 UTC 2014,9.9605,5.8022,0.24,0.7667,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:38:53 UTC 2014,9.9605,5.8022,0.24,0.7667,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:38:58 UTC 2014,9.9605,5.8022,0.24,0.7667,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:39:03 UTC 2014,9.9545,5.4374,0.24,0.7667,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:39:08 UTC 2014,9.9545,5.4374,0.24,0.7667,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:39:13 UTC 2014,9.9545,5.3231,0.24,0.7667,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:39:18 UTC 2014,9.9545,5.2732,0.24,0.7667,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:39:23 UTC 2014,9.9545,3.873,0.24,0.7667,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:39:29 UTC 2014,9.9545,3.873,0.24,0.7667,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:39:34 UTC 2014,9.9605,5.6895,0.24,0.7333,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:39:39 UTC 2014,9.9605,5.6895,0.24,0.7333,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:39:44 UTC 2014,9.9605,3.0653,0.24,0.7333,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:39:49 UTC 2014,9.9605,3.0652,0.24,0.7333,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:39:54 UTC 2014,9.9605,3.0652,0.24,0.7333,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:39:59 UTC 2014,9.9605,4.0315,0.24,0.7333,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:40:04 UTC 2014,9.9605,4.0314,0.24,0.7333,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:40:09 UTC 2014,9.9605,4.0393,0.24,0.6,2.0,CassandraNode_scaleIn,
