Time ,cpuUsage ,cost ,numberOfVMs , ongoingAction, targetedNodeID
Fri Feb 21 14:39:07 UTC 2014,87.0389,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 14:39:14 UTC 2014,87.0389,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 14:39:20 UTC 2014,87.0389,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 14:39:26 UTC 2014,87.6506,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 14:39:32 UTC 2014,87.6506,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 14:39:38 UTC 2014,87.6506,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 14:39:45 UTC 2014,87.6506,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 14:39:51 UTC 2014,87.6506,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 14:39:57 UTC 2014,87.6506,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 14:40:03 UTC 2014,87.6506,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 14:40:10 UTC 2014,87.6506,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 14:40:16 UTC 2014,87.6506,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 14:40:22 UTC 2014,87.6506,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 14:40:30 UTC 2014,87.6506,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 14:40:36 UTC 2014,87.6506,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 14:40:42 UTC 2014,87.6506,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 14:40:48 UTC 2014,87.6506,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 14:40:54 UTC 2014,88.9332,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 14:41:00 UTC 2014,88.9332,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 14:41:07 UTC 2014,88.9332,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:41:16 UTC 2014,88.9332,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:41:26 UTC 2014,86.0419,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:41:34 UTC 2014,86.0419,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:41:44 UTC 2014,87.0389,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:41:53 UTC 2014,87.0389,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:42:02 UTC 2014,87.0389,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:42:09 UTC 2014,87.0389,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:42:15 UTC 2014,87.0389,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:42:21 UTC 2014,87.0389,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:42:27 UTC 2014,87.0389,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:42:33 UTC 2014,87.0389,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:42:39 UTC 2014,87.0389,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:42:44 UTC 2014,88.5772,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:42:51 UTC 2014,88.5772,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:42:57 UTC 2014,88.5772,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:43:05 UTC 2014,88.5772,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:43:12 UTC 2014,88.5772,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:43:19 UTC 2014,88.5772,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:43:26 UTC 2014,88.5772,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:43:31 UTC 2014,88.5772,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:43:38 UTC 2014,88.5772,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:43:48 UTC 2014,88.5772,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:43:56 UTC 2014,88.9222,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:44:06 UTC 2014,88.9222,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:44:15 UTC 2014,86.4677,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:44:25 UTC 2014,86.4677,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:44:34 UTC 2014,86.4677,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:44:43 UTC 2014,86.4677,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:44:48 UTC 2014,86.4811,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:44:55 UTC 2014,86.4811,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:45:03 UTC 2014,86.4811,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:45:09 UTC 2014,86.4811,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:45:16 UTC 2014,86.4811,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:45:23 UTC 2014,86.4811,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:45:34 UTC 2014,86.4811,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:45:40 UTC 2014,86.4811,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:45:46 UTC 2014,80.1595,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:45:55 UTC 2014,80.1595,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:46:05 UTC 2014,80.1595,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 14:46:17 UTC 2014,80.1595,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 14:46:27 UTC 2014,80.1595,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 14:46:36 UTC 2014,80.1595,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 14:46:45 UTC 2014,86.8526,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 14:46:54 UTC 2014,86.8526,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 14:47:03 UTC 2014,86.8526,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 14:47:13 UTC 2014,86.8526,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 14:47:22 UTC 2014,86.8526,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:47:30 UTC 2014,86.8526,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:47:37 UTC 2014,84.9602,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:47:42 UTC 2014,84.9602,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:47:52 UTC 2014,84.9602,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:48:01 UTC 2014,84.9602,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:48:08 UTC 2014,84.9602,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:48:14 UTC 2014,84.9602,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:48:21 UTC 2014,84.9602,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:48:30 UTC 2014,84.9602,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:48:36 UTC 2014,84.9602,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:48:46 UTC 2014,82.5743,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:48:52 UTC 2014,82.5743,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:48:59 UTC 2014,82.5743,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:49:04 UTC 2014,82.5743,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:49:10 UTC 2014,82.5743,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:49:15 UTC 2014,82.5743,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:49:23 UTC 2014,82.5743,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:49:28 UTC 2014,88.4885,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:49:35 UTC 2014,88.4885,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:49:40 UTC 2014,88.4885,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:49:46 UTC 2014,88.4885,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:49:52 UTC 2014,88.4885,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:49:59 UTC 2014,88.4885,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:50:05 UTC 2014,88.4885,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:50:13 UTC 2014,88.4885,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:50:20 UTC 2014,88.4885,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:50:27 UTC 2014,88.4885,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:50:34 UTC 2014,88.4885,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:50:39 UTC 2014,88.4885,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:50:47 UTC 2014,88.4885,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:50:53 UTC 2014,88.4885,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:51:00 UTC 2014,88.4885,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:51:08 UTC 2014,88.4885,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:51:13 UTC 2014,21.0109,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:51:20 UTC 2014,21.0109,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:51:28 UTC 2014,21.0109,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:51:34 UTC 2014,21.0109,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:51:43 UTC 2014,21.0109,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:51:49 UTC 2014,21.0109,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:51:55 UTC 2014,21.0109,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:52:02 UTC 2014,21.0109,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:52:09 UTC 2014,21.0109,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:52:15 UTC 2014,21.0109,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:52:24 UTC 2014,21.0109,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:52:31 UTC 2014,21.0109,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:52:39 UTC 2014,21.0109,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 14:52:45 UTC 2014,21.0109,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:52:54 UTC 2014,29.0227,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:53:03 UTC 2014,29.0227,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:53:12 UTC 2014,29.0227,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:53:24 UTC 2014,29.0227,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:53:34 UTC 2014,39.7219,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:53:42 UTC 2014,39.7219,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:53:51 UTC 2014,39.7219,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:54:00 UTC 2014,39.7219,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:54:06 UTC 2014,39.7219,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:54:11 UTC 2014,39.7219,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:54:20 UTC 2014,39.7219,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:54:28 UTC 2014,39.7219,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:54:34 UTC 2014,39.7219,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:54:42 UTC 2014,39.7219,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:54:49 UTC 2014,39.6841,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 14:54:56 UTC 2014,39.6841,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:55:07 UTC 2014,39.6841,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:55:16 UTC 2014,39.6841,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:55:25 UTC 2014,39.6841,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:55:34 UTC 2014,34.9409,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:55:46 UTC 2014,34.9409,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:55:55 UTC 2014,34.9409,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:56:04 UTC 2014,34.9409,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:56:13 UTC 2014,40.6713,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:56:21 UTC 2014,40.6713,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:56:30 UTC 2014,64.8352,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:56:40 UTC 2014,64.8352,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:56:49 UTC 2014,64.8352,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:56:57 UTC 2014,64.8352,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:57:07 UTC 2014,79.3173,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:57:15 UTC 2014,79.3173,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:57:24 UTC 2014,79.3173,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:57:34 UTC 2014,79.3173,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:57:43 UTC 2014,79.3173,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:57:53 UTC 2014,44.1031,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:58:04 UTC 2014,44.1031,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:58:13 UTC 2014,44.1031,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:58:23 UTC 2014,44.1031,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:58:32 UTC 2014,40.2185,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:58:40 UTC 2014,40.2185,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:58:49 UTC 2014,40.2185,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 14:58:55 UTC 2014,40.2185,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 14:59:02 UTC 2014,40.2185,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 14:59:10 UTC 2014,40.2185,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 14:59:17 UTC 2014,40.2185,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 14:59:23 UTC 2014,38.4236,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 14:59:32 UTC 2014,38.4236,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 14:59:39 UTC 2014,38.4236,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 14:59:46 UTC 2014,38.4236,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 14:59:54 UTC 2014,38.4236,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:00:00 UTC 2014,38.4236,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:00:06 UTC 2014,38.4236,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:00:12 UTC 2014,38.4236,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:00:21 UTC 2014,38.4236,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:00:30 UTC 2014,38.4236,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:00:36 UTC 2014,38.4236,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:00:42 UTC 2014,38.4236,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:00:48 UTC 2014,38.4236,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:00:57 UTC 2014,38.4236,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:01:03 UTC 2014,38.4236,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:01:10 UTC 2014,38.4236,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:01:17 UTC 2014,38.4236,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:01:24 UTC 2014,33.6989,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:01:30 UTC 2014,33.6989,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:01:37 UTC 2014,33.6989,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:01:44 UTC 2014,33.6989,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:01:50 UTC 2014,33.6989,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:01:56 UTC 2014,33.6989,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:02:02 UTC 2014,33.6989,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:02:10 UTC 2014,33.6989,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:02:15 UTC 2014,33.6989,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:02:24 UTC 2014,33.6989,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:02:30 UTC 2014,33.6989,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:02:37 UTC 2014,33.6989,0.12,1.0,CassandraNode_scaleIn,
Fri Feb 21 15:02:44 UTC 2014,33.6989,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 15:02:53 UTC 2014,33.6989,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 15:03:02 UTC 2014,39.8,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 15:03:11 UTC 2014,39.8,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 15:03:20 UTC 2014,38.2411,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 15:03:29 UTC 2014,38.2411,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 15:03:37 UTC 2014,39.901,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 15:03:48 UTC 2014,39.901,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:03:54 UTC 2014,39.901,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:04:00 UTC 2014,39.901,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:04:06 UTC 2014,39.901,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:04:12 UTC 2014,39.901,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:04:19 UTC 2014,39.6226,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:04:26 UTC 2014,39.6226,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:04:31 UTC 2014,39.6226,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:04:39 UTC 2014,39.6226,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:04:45 UTC 2014,39.6226,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:04:52 UTC 2014,39.6226,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:04:58 UTC 2014,39.6226,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:05:04 UTC 2014,39.6226,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:05:10 UTC 2014,42.5908,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:05:15 UTC 2014,42.5908,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:05:21 UTC 2014,42.5908,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:05:27 UTC 2014,42.5908,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:05:33 UTC 2014,42.5908,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:05:39 UTC 2014,42.5908,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:05:45 UTC 2014,42.5908,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:05:53 UTC 2014,42.5908,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:06:01 UTC 2014,42.5908,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:06:07 UTC 2014,42.5908,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:06:12 UTC 2014,44.7106,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:06:17 UTC 2014,44.7106,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:06:25 UTC 2014,44.7106,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:06:31 UTC 2014,44.7106,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:06:37 UTC 2014,44.7106,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:06:43 UTC 2014,44.7106,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:06:49 UTC 2014,44.7106,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:06:57 UTC 2014,44.7106,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:07:02 UTC 2014,44.7106,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:07:08 UTC 2014,44.7106,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:07:15 UTC 2014,44.7106,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:07:21 UTC 2014,43.7992,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:07:28 UTC 2014,43.7992,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:07:35 UTC 2014,43.7992,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:07:42 UTC 2014,43.7992,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:07:48 UTC 2014,43.7992,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:07:54 UTC 2014,43.7992,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:08:01 UTC 2014,43.7992,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:08:07 UTC 2014,43.7992,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:08:13 UTC 2014,43.7992,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:08:20 UTC 2014,43.7992,0.12,1.0,CassandraNode_scaleOut,
Fri Feb 21 15:08:26 UTC 2014,43.7992,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:08:36 UTC 2014,43.7992,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:08:44 UTC 2014,43.7992,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:08:54 UTC 2014,41.369,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:09:03 UTC 2014,41.369,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:09:14 UTC 2014,41.369,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:09:23 UTC 2014,30.3483,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:09:32 UTC 2014,30.3483,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:09:42 UTC 2014,30.3483,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:09:51 UTC 2014,30.3483,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:10:00 UTC 2014,25.9259,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:10:09 UTC 2014,25.9259,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:10:18 UTC 2014,25.9259,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:10:27 UTC 2014,34.8044,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:10:36 UTC 2014,34.8044,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:10:45 UTC 2014,34.8044,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:10:54 UTC 2014,34.8044,0.12,1.0,AppServer_scaleIn,AppServer
Fri Feb 21 15:11:03 UTC 2014,28.8386,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 15:11:12 UTC 2014,32.6572,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 15:11:22 UTC 2014,32.6572,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 15:11:30 UTC 2014,32.6572,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 15:11:36 UTC 2014,32.6572,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 15:11:42 UTC 2014,32.6572,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 15:11:48 UTC 2014,32.6572,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 15:11:55 UTC 2014,32.6572,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 15:12:01 UTC 2014,32.6572,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 15:12:07 UTC 2014,32.6572,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 15:12:14 UTC 2014,32.6572,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 15:12:20 UTC 2014,32.6572,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 15:12:26 UTC 2014,34.2262,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 15:12:31 UTC 2014,34.2262,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 15:12:40 UTC 2014,34.2262,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 15:12:46 UTC 2014,34.2262,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 15:12:54 UTC 2014,34.2262,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 15:13:00 UTC 2014,34.2262,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 15:13:06 UTC 2014,34.2262,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 15:13:11 UTC 2014,34.2262,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 15:13:19 UTC 2014,34.2262,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 15:13:25 UTC 2014,34.2262,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 15:13:32 UTC 2014,34.2262,0.12,1.0,AppServer_scaleIn,
Fri Feb 21 15:13:38 UTC 2014,34.2262,0.12,1.0,AppServer_scaleIn,
