Time ,cpuUsage ,cost ,numberOfVMs , ongoingAction, targetedNodeID
Fri Feb 21 14:19:22 UTC 2014,71.9518,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 14:19:27 UTC 2014,71.9518,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 14:19:33 UTC 2014,71.9518,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 14:19:39 UTC 2014,71.9518,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 14:19:45 UTC 2014,71.9518,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 14:19:51 UTC 2014,72.2084,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 14:19:57 UTC 2014,72.2084,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 14:20:03 UTC 2014,72.2084,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 14:20:09 UTC 2014,72.2084,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 14:20:15 UTC 2014,72.2084,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 14:20:21 UTC 2014,72.2084,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 14:20:28 UTC 2014,72.2084,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 14:20:35 UTC 2014,72.2084,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 14:20:41 UTC 2014,72.2084,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 14:20:47 UTC 2014,72.2084,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 14:20:53 UTC 2014,72.2084,0.48,4.0,AppServer_scaleOut,
Fri Feb 21 14:21:00 UTC 2014,72.2084,0.48,4.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:21:08 UTC 2014,76.5196,0.48,4.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:21:17 UTC 2014,76.5196,0.48,4.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:21:26 UTC 2014,79.2764,0.48,4.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:21:36 UTC 2014,79.2764,0.48,4.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:21:45 UTC 2014,80.1776,0.48,4.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:21:54 UTC 2014,77.5158,0.48,4.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:22:03 UTC 2014,77.5158,0.48,4.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:22:12 UTC 2014,77.5158,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 14:22:18 UTC 2014,79.2186,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:22:25 UTC 2014,79.2186,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:22:31 UTC 2014,79.2186,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:22:37 UTC 2014,79.2186,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:22:43 UTC 2014,79.2186,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:22:50 UTC 2014,79.2186,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:22:56 UTC 2014,79.2186,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:23:02 UTC 2014,79.2186,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:23:10 UTC 2014,79.2186,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:23:15 UTC 2014,79.2186,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:23:21 UTC 2014,79.2186,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:23:27 UTC 2014,79.2186,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:23:34 UTC 2014,79.2186,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:23:41 UTC 2014,79.2186,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:23:48 UTC 2014,70.5441,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:23:54 UTC 2014,70.5441,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:24:02 UTC 2014,70.5441,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:24:09 UTC 2014,70.5441,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:24:14 UTC 2014,70.5441,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:24:21 UTC 2014,70.5441,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:24:27 UTC 2014,70.5441,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:24:34 UTC 2014,70.5441,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:24:40 UTC 2014,70.5441,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:24:46 UTC 2014,70.5441,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:24:52 UTC 2014,70.5441,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:24:58 UTC 2014,70.5441,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:25:04 UTC 2014,70.5441,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:25:11 UTC 2014,70.5441,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:25:17 UTC 2014,70.5441,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:25:23 UTC 2014,70.5441,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:25:31 UTC 2014,70.5441,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:25:37 UTC 2014,70.5441,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:25:42 UTC 2014,65.3444,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:25:51 UTC 2014,65.3444,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:25:57 UTC 2014,65.3444,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:26:04 UTC 2014,65.3444,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:26:10 UTC 2014,65.3444,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:26:16 UTC 2014,65.3444,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:26:22 UTC 2014,65.3444,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:26:28 UTC 2014,65.3444,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:26:35 UTC 2014,65.3444,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:26:41 UTC 2014,65.3444,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:26:47 UTC 2014,65.3444,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:26:53 UTC 2014,65.3444,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:27:00 UTC 2014,65.3444,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:27:05 UTC 2014,65.3444,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:27:13 UTC 2014,65.3444,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:27:21 UTC 2014,65.3444,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:27:27 UTC 2014,65.3444,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:27:32 UTC 2014,69.8158,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:27:40 UTC 2014,69.8158,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:27:46 UTC 2014,69.8158,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:27:52 UTC 2014,69.8158,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:27:59 UTC 2014,69.8158,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:28:04 UTC 2014,69.8158,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:28:11 UTC 2014,69.8158,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:28:17 UTC 2014,69.8158,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:28:24 UTC 2014,69.8158,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:28:31 UTC 2014,69.8158,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:28:37 UTC 2014,69.8158,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:28:43 UTC 2014,69.8158,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:28:50 UTC 2014,69.8158,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:28:56 UTC 2014,69.8158,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:29:02 UTC 2014,69.8158,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:29:10 UTC 2014,69.8158,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:29:17 UTC 2014,69.8158,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:29:27 UTC 2014,70.2782,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:29:35 UTC 2014,70.2782,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:29:44 UTC 2014,70.2782,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:29:52 UTC 2014,66.2056,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:30:02 UTC 2014,66.2056,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:30:11 UTC 2014,66.2056,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:30:20 UTC 2014,72.825,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:30:29 UTC 2014,72.825,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:30:37 UTC 2014,72.825,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:30:46 UTC 2014,76.4926,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:30:55 UTC 2014,76.4926,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:31:04 UTC 2014,76.4926,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:31:13 UTC 2014,77.0312,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:31:21 UTC 2014,77.0312,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:31:32 UTC 2014,77.0312,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:31:41 UTC 2014,68.9638,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:31:49 UTC 2014,68.9638,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:31:58 UTC 2014,68.9638,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:32:08 UTC 2014,73.1533,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:32:16 UTC 2014,73.1533,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:32:25 UTC 2014,71.4773,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:32:35 UTC 2014,71.4773,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:32:44 UTC 2014,71.4773,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:32:53 UTC 2014,78.8936,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:33:02 UTC 2014,78.8936,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:33:11 UTC 2014,78.8936,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:33:20 UTC 2014,74.7047,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:33:30 UTC 2014,74.7047,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:33:39 UTC 2014,71.5876,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:33:48 UTC 2014,71.5876,0.6,5.0,CassandraNode_scaleIn,CassandraNode
Fri Feb 21 14:33:57 UTC 2014,71.5876,0.6,5.0,CassandraNode_scaleIn,
Fri Feb 21 14:34:02 UTC 2014,71.5876,0.6,5.0,CassandraNode_scaleIn,
Fri Feb 21 14:34:10 UTC 2014,71.5876,0.6,5.0,CassandraNode_scaleIn,
Fri Feb 21 14:34:17 UTC 2014,71.5876,0.6,5.0,CassandraNode_scaleIn,
Fri Feb 21 14:34:24 UTC 2014,71.5876,0.6,5.0,CassandraNode_scaleIn,
Fri Feb 21 14:34:32 UTC 2014,68.6017,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:34:39 UTC 2014,68.6017,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:34:46 UTC 2014,68.6017,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:34:52 UTC 2014,68.6017,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:34:59 UTC 2014,68.6017,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:35:04 UTC 2014,68.6017,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:35:12 UTC 2014,68.6017,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:35:20 UTC 2014,68.6017,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:35:26 UTC 2014,68.6017,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:35:32 UTC 2014,68.6017,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:35:38 UTC 2014,68.6017,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:35:44 UTC 2014,68.6017,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:35:51 UTC 2014,68.6017,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:35:57 UTC 2014,68.6017,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:36:04 UTC 2014,68.6017,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:36:10 UTC 2014,68.6017,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:36:16 UTC 2014,70.8092,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:36:22 UTC 2014,70.8092,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:36:29 UTC 2014,70.8092,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:36:35 UTC 2014,70.8092,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:36:42 UTC 2014,70.8092,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:36:48 UTC 2014,70.8092,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:36:54 UTC 2014,70.8092,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:37:02 UTC 2014,70.8092,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:37:08 UTC 2014,70.8092,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:37:14 UTC 2014,70.8092,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:37:22 UTC 2014,70.8092,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:37:29 UTC 2014,70.8092,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:37:35 UTC 2014,70.8092,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:37:41 UTC 2014,70.8092,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:37:47 UTC 2014,70.8092,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:37:54 UTC 2014,70.8092,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:38:01 UTC 2014,70.8092,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:38:08 UTC 2014,75.1853,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:38:14 UTC 2014,75.1853,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:38:21 UTC 2014,75.1853,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:38:26 UTC 2014,75.1853,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:38:34 UTC 2014,75.1853,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:38:42 UTC 2014,75.1853,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:38:48 UTC 2014,75.1853,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:38:54 UTC 2014,75.1853,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:39:02 UTC 2014,75.1853,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:39:10 UTC 2014,75.1853,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:39:16 UTC 2014,75.1853,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:39:23 UTC 2014,74.2012,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:39:28 UTC 2014,74.2012,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:39:35 UTC 2014,74.2012,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:39:42 UTC 2014,74.2012,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:39:49 UTC 2014,74.2012,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:39:54 UTC 2014,74.2012,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:40:01 UTC 2014,74.2012,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:40:07 UTC 2014,74.2012,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:40:13 UTC 2014,74.2012,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:40:20 UTC 2014,74.2012,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:40:26 UTC 2014,74.2012,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:40:33 UTC 2014,74.2012,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:40:39 UTC 2014,74.2012,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:40:45 UTC 2014,74.2012,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:40:51 UTC 2014,72.8677,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:40:57 UTC 2014,72.8677,0.48,4.0,CassandraNode_scaleIn,
Fri Feb 21 14:41:02 UTC 2014,72.8677,0.48,4.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:41:11 UTC 2014,72.8677,0.48,4.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:41:20 UTC 2014,74.1728,0.48,4.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:41:29 UTC 2014,74.1728,0.48,4.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:41:38 UTC 2014,74.1728,0.48,4.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:41:47 UTC 2014,80.5196,0.48,4.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:41:55 UTC 2014,80.5196,0.48,4.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:42:04 UTC 2014,80.5196,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 14:42:11 UTC 2014,80.5196,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 14:42:18 UTC 2014,80.5196,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 14:42:24 UTC 2014,80.5196,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 14:42:30 UTC 2014,80.5196,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 14:42:36 UTC 2014,80.5196,0.48,4.0,CassandraNode_scaleOut,
Fri Feb 21 14:42:42 UTC 2014,66.5066,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:42:48 UTC 2014,66.5066,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:42:55 UTC 2014,66.5066,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:43:01 UTC 2014,66.5066,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:43:09 UTC 2014,66.5066,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:43:15 UTC 2014,66.5066,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:43:23 UTC 2014,66.5066,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:43:29 UTC 2014,66.5066,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:43:35 UTC 2014,66.5066,0.6,5.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:43:47 UTC 2014,66.5066,0.6,5.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:43:56 UTC 2014,67.4316,0.6,5.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:44:04 UTC 2014,67.4316,0.6,5.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:44:13 UTC 2014,66.4564,0.6,5.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:44:22 UTC 2014,66.4564,0.6,5.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:44:32 UTC 2014,66.4564,0.6,5.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 14:44:41 UTC 2014,66.4564,0.6,5.0,CassandraNode_scaleOut,
Fri Feb 21 14:44:49 UTC 2014,76.5199,0.72,6.0,CassandraNode_scaleOut,
Fri Feb 21 14:44:57 UTC 2014,76.5199,0.72,6.0,CassandraNode_scaleOut,
Fri Feb 21 14:45:05 UTC 2014,76.5199,0.72,6.0,CassandraNode_scaleOut,
Fri Feb 21 14:45:11 UTC 2014,76.5199,0.72,6.0,CassandraNode_scaleOut,
Fri Feb 21 14:45:17 UTC 2014,76.5199,0.72,6.0,CassandraNode_scaleOut,
Fri Feb 21 14:45:23 UTC 2014,76.5199,0.72,6.0,CassandraNode_scaleOut,
Fri Feb 21 14:45:34 UTC 2014,76.5199,0.72,6.0,CassandraNode_scaleOut,
Fri Feb 21 14:45:42 UTC 2014,76.5199,0.72,6.0,CassandraNode_scaleOut,
Fri Feb 21 14:45:49 UTC 2014,75.082,0.72,6.0,CassandraNode_scaleOut,
Fri Feb 21 14:45:56 UTC 2014,75.082,0.72,6.0,CassandraNode_scaleOut,
Fri Feb 21 14:46:04 UTC 2014,75.082,0.72,6.0,AppServer_scaleIn,AppServer
Fri Feb 21 14:46:13 UTC 2014,75.082,0.72,6.0,AppServer_scaleIn,AppServer
Fri Feb 21 14:46:22 UTC 2014,75.082,0.72,6.0,AppServer_scaleIn,AppServer
Fri Feb 21 14:46:33 UTC 2014,75.082,0.72,6.0,AppServer_scaleIn,AppServer
Fri Feb 21 14:46:42 UTC 2014,73.4156,0.72,6.0,AppServer_scaleIn,AppServer
Fri Feb 21 14:46:51 UTC 2014,73.4156,0.72,6.0,AppServer_scaleIn,AppServer
Fri Feb 21 14:46:59 UTC 2014,73.4156,0.72,6.0,AppServer_scaleIn,AppServer
Fri Feb 21 14:47:08 UTC 2014,73.4156,0.72,6.0,AppServer_scaleIn,AppServer
Fri Feb 21 14:47:18 UTC 2014,73.4156,0.72,6.0,AppServer_scaleIn,AppServer
Fri Feb 21 14:47:28 UTC 2014,73.4156,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:47:34 UTC 2014,67.9041,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:47:40 UTC 2014,67.9041,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:47:46 UTC 2014,67.9041,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:47:52 UTC 2014,67.9041,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:47:58 UTC 2014,67.9041,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:48:07 UTC 2014,67.9041,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:48:12 UTC 2014,67.9041,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:48:20 UTC 2014,67.9041,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:48:26 UTC 2014,67.9041,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:48:35 UTC 2014,67.9041,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:48:41 UTC 2014,72.0776,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:48:48 UTC 2014,72.0776,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:48:56 UTC 2014,72.0776,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:49:02 UTC 2014,72.0776,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:49:10 UTC 2014,72.0776,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:49:15 UTC 2014,72.0776,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:49:23 UTC 2014,72.0776,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:49:29 UTC 2014,74.5019,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:49:36 UTC 2014,74.5019,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:49:42 UTC 2014,74.5019,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:49:48 UTC 2014,74.5019,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:49:54 UTC 2014,74.5019,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:50:01 UTC 2014,74.5019,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:50:09 UTC 2014,74.5019,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:50:16 UTC 2014,74.5019,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:50:22 UTC 2014,74.5019,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:50:30 UTC 2014,74.5019,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:50:35 UTC 2014,74.5019,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:50:43 UTC 2014,74.5019,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:50:49 UTC 2014,74.5019,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:50:56 UTC 2014,74.5019,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:51:04 UTC 2014,74.5019,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:51:12 UTC 2014,17.1055,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:51:17 UTC 2014,17.1055,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:51:26 UTC 2014,17.1055,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:51:33 UTC 2014,17.1055,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:51:40 UTC 2014,17.1055,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:51:47 UTC 2014,17.1055,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:51:53 UTC 2014,17.1055,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:52:02 UTC 2014,17.1055,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:52:07 UTC 2014,17.1055,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:52:14 UTC 2014,17.1055,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:52:22 UTC 2014,17.1055,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:52:28 UTC 2014,17.1055,0.72,6.0,AppServer_scaleIn,
Fri Feb 21 14:52:37 UTC 2014,17.1055,0.72,6.0,AppServer_scaleIn,
