Time ,cpuUsage ,cost ,numberOfVMs , ongoingAction, targetedNodeID
Thu Feb 20 15:07:14 UTC 2014,53.45,1.08,9,AppServer_scaleIn,AppServer
Thu Feb 20 15:07:22 UTC 2014,53.45,1.08,9,AppServer_scaleIn,AppServer
Thu Feb 20 15:07:31 UTC 2014,51.1116,1.08,9,AppServer_scaleIn,AppServer
Thu Feb 20 15:07:39 UTC 2014,51.1116,1.08,9,AppServer_scaleIn,AppServer
Thu Feb 20 15:07:48 UTC 2014,42.4551,1.08,9,AppServer_scaleIn,AppServer
Thu Feb 20 15:07:57 UTC 2014,42.4551,1.08,9,AppServer_scaleIn,AppServer
Thu Feb 20 15:08:06 UTC 2014,38.3302,1.08,9,AppServer_scaleIn,AppServer
Thu Feb 20 15:08:14 UTC 2014,38.3302,1.08,9,AppServer_scaleIn,AppServer
Thu Feb 20 15:08:23 UTC 2014,53.5235,1.08,9,,
Thu Feb 20 15:08:29 UTC 2014,53.5235,1.08,9,,
Thu Feb 20 15:08:34 UTC 2014,53.5235,1.08,9,,
Thu Feb 20 15:08:39 UTC 2014,49.1337,1.08,9,,
Thu Feb 20 15:08:44 UTC 2014,49.1337,1.08,9,,
Thu Feb 20 15:08:50 UTC 2014,51.4169,1.08,9,,
Thu Feb 20 15:08:56 UTC 2014,51.4169,1.08,9,,
Thu Feb 20 15:09:01 UTC 2014,55.036,1.08,9,,
Thu Feb 20 15:09:07 UTC 2014,55.036,1.08,9,,
Thu Feb 20 15:09:12 UTC 2014,55.036,1.08,9,,
Thu Feb 20 15:09:18 UTC 2014,59.219,1.08,9,,
Thu Feb 20 15:09:23 UTC 2014,53.9857,1.08,9,,
Thu Feb 20 15:09:28 UTC 2014,53.944,1.08,9,,
Thu Feb 20 15:09:33 UTC 2014,54.7302,1.08,9,,
Thu Feb 20 15:09:39 UTC 2014,54.2458,1.08,9,,
Thu Feb 20 15:09:44 UTC 2014,54.2458,1.08,9,,
Thu Feb 20 15:09:50 UTC 2014,53.8107,1.08,9,,
Thu Feb 20 15:09:56 UTC 2014,53.8107,1.08,9,,
Thu Feb 20 15:10:01 UTC 2014,53.5467,1.08,9,,
Thu Feb 20 15:10:06 UTC 2014,53.5467,1.08,9,,
Thu Feb 20 15:10:12 UTC 2014,47.2084,1.08,9,,
Thu Feb 20 15:10:17 UTC 2014,47.2084,1.08,9,,
Thu Feb 20 15:10:22 UTC 2014,50.8747,1.08,9,,
Thu Feb 20 15:10:27 UTC 2014,51.5429,1.08,9,,
Thu Feb 20 15:10:34 UTC 2014,56.4439,1.08,9,,
Thu Feb 20 15:10:39 UTC 2014,56.4439,1.08,9,,
Thu Feb 20 15:10:45 UTC 2014,55.447,1.08,9,,
Thu Feb 20 15:10:50 UTC 2014,55.447,1.08,9,,
Thu Feb 20 15:10:56 UTC 2014,48.7742,1.08,9,,
Thu Feb 20 15:11:01 UTC 2014,48.7742,1.08,9,,
Thu Feb 20 15:11:06 UTC 2014,48.7742,1.08,9,,
Thu Feb 20 15:11:12 UTC 2014,48.7742,1.08,9,,
Thu Feb 20 15:11:17 UTC 2014,48.7661,1.08,9,,
Thu Feb 20 15:11:23 UTC 2014,48.7661,1.08,9,,
Thu Feb 20 15:11:28 UTC 2014,48.7661,1.08,9,,
Thu Feb 20 15:11:34 UTC 2014,48.7661,1.08,9,,
Thu Feb 20 15:11:40 UTC 2014,48.7661,1.08,9,,
Thu Feb 20 15:11:46 UTC 2014,48.7661,1.08,9,,
Thu Feb 20 15:11:51 UTC 2014,50.9232,1.08,9,,
Thu Feb 20 15:11:56 UTC 2014,50.9232,1.08,9,,
Thu Feb 20 15:12:02 UTC 2014,63.3486,1.08,9,,
Thu Feb 20 15:12:07 UTC 2014,63.3486,1.08,9,,
Thu Feb 20 15:12:12 UTC 2014,63.3486,1.08,9,,
Thu Feb 20 15:12:17 UTC 2014,59.0851,1.08,9,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:12:26 UTC 2014,54.6556,1.08,9,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:12:35 UTC 2014,50.9036,1.08,9,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:12:43 UTC 2014,51.4231,1.08,9,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:12:51 UTC 2014,51.4584,1.08,9,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:12:59 UTC 2014,54.6784,1.08,9,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:13:08 UTC 2014,51.5604,1.08,9,,
Thu Feb 20 15:13:16 UTC 2014,52.5137,1.2,10,,
Thu Feb 20 15:13:21 UTC 2014,55.2573,1.2,10,,
Thu Feb 20 15:13:26 UTC 2014,55.5465,1.2,10,,
Thu Feb 20 15:13:32 UTC 2014,55.5465,1.2,10,,
Thu Feb 20 15:13:38 UTC 2014,56.1539,1.2,10,,
Thu Feb 20 15:13:44 UTC 2014,56.1539,1.2,10,,
Thu Feb 20 15:13:49 UTC 2014,49.8519,1.2,10,,
Thu Feb 20 15:13:55 UTC 2014,53.7423,1.2,10,,
Thu Feb 20 15:14:00 UTC 2014,53.7423,1.2,10,,
Thu Feb 20 15:14:05 UTC 2014,54.1075,1.2,10,,
Thu Feb 20 15:14:10 UTC 2014,53.9824,1.2,10,,
Thu Feb 20 15:14:16 UTC 2014,53.9824,1.2,10,,
Thu Feb 20 15:14:21 UTC 2014,53.8255,1.2,10,,
Thu Feb 20 15:14:26 UTC 2014,53.8255,1.2,10,,
Thu Feb 20 15:14:31 UTC 2014,53.5536,1.2,10,,
Thu Feb 20 15:14:36 UTC 2014,53.9852,1.2,10,,
Thu Feb 20 15:14:42 UTC 2014,55.4292,1.2,10,,
Thu Feb 20 15:14:47 UTC 2014,55.4292,1.2,10,,
Thu Feb 20 15:14:52 UTC 2014,55.4292,1.2,10,,
Thu Feb 20 15:14:57 UTC 2014,48.5886,1.2,10,,
Thu Feb 20 15:15:03 UTC 2014,48.5886,1.2,10,,
Thu Feb 20 15:15:08 UTC 2014,48.8631,1.2,10,,
Thu Feb 20 15:15:14 UTC 2014,48.8631,1.2,10,,
Thu Feb 20 15:15:19 UTC 2014,48.8631,1.2,10,,
Thu Feb 20 15:15:25 UTC 2014,48.8631,1.2,10,,
Thu Feb 20 15:15:30 UTC 2014,48.8631,1.2,10,,
Thu Feb 20 15:15:36 UTC 2014,48.8656,1.2,10,,
Thu Feb 20 15:15:42 UTC 2014,48.8656,1.2,10,,
Thu Feb 20 15:15:47 UTC 2014,48.8656,1.2,10,,
Thu Feb 20 15:15:52 UTC 2014,48.8656,1.2,10,,
Thu Feb 20 15:15:58 UTC 2014,52.7735,1.2,10,,
Thu Feb 20 15:16:03 UTC 2014,52.7735,1.2,10,,
Thu Feb 20 15:16:09 UTC 2014,52.7735,1.2,10,,
Thu Feb 20 15:16:14 UTC 2014,52.9164,1.2,10,,
Thu Feb 20 15:16:19 UTC 2014,52.9164,1.2,10,,
Thu Feb 20 15:16:24 UTC 2014,52.9164,1.2,10,,
Thu Feb 20 15:16:30 UTC 2014,55.8917,1.2,10,,
Thu Feb 20 15:16:35 UTC 2014,62.9019,1.2,10,,
Thu Feb 20 15:16:40 UTC 2014,62.9019,1.2,10,,
Thu Feb 20 15:16:46 UTC 2014,62.9019,1.2,10,,
Thu Feb 20 15:16:51 UTC 2014,61.5807,1.2,10,,
Thu Feb 20 15:16:56 UTC 2014,61.5807,1.2,10,,
Thu Feb 20 15:17:01 UTC 2014,53.3605,1.2,10,,
Thu Feb 20 15:17:07 UTC 2014,53.3605,1.2,10,,
Thu Feb 20 15:17:14 UTC 2014,53.3605,1.2,10,,
Thu Feb 20 15:17:20 UTC 2014,53.3605,1.2,10,,
Thu Feb 20 15:17:25 UTC 2014,53.3605,1.2,10,,
Thu Feb 20 15:17:31 UTC 2014,50.9817,1.2,10,,
Thu Feb 20 15:17:36 UTC 2014,50.9817,1.2,10,,
Thu Feb 20 15:17:42 UTC 2014,50.9817,1.2,10,,
Thu Feb 20 15:17:47 UTC 2014,50.9817,1.2,10,,
Thu Feb 20 15:17:53 UTC 2014,50.9817,1.2,10,,
Thu Feb 20 15:17:59 UTC 2014,50.9817,1.2,10,,
Thu Feb 20 15:18:04 UTC 2014,45.6967,1.2,10,,
Thu Feb 20 15:18:10 UTC 2014,45.6967,1.2,10,,
Thu Feb 20 15:18:15 UTC 2014,45.6967,1.2,10,,
Thu Feb 20 15:18:21 UTC 2014,45.6967,1.2,10,,
Thu Feb 20 15:18:26 UTC 2014,45.6967,1.2,10,,
Thu Feb 20 15:18:32 UTC 2014,45.6967,1.2,10,,
Thu Feb 20 15:18:37 UTC 2014,49.5856,1.2,10,,
Thu Feb 20 15:18:43 UTC 2014,49.5856,1.2,10,,
Thu Feb 20 15:18:49 UTC 2014,49.5856,1.2,10,,
Thu Feb 20 15:18:54 UTC 2014,49.5856,1.2,10,,
Thu Feb 20 15:19:00 UTC 2014,49.5856,1.2,10,,
Thu Feb 20 15:19:05 UTC 2014,49.5856,1.2,10,,
Thu Feb 20 15:19:11 UTC 2014,49.5856,1.2,10,,
Thu Feb 20 15:19:16 UTC 2014,50.1338,1.2,10,,
Thu Feb 20 15:19:21 UTC 2014,50.1338,1.2,10,,
Thu Feb 20 15:19:27 UTC 2014,50.1338,1.2,10,,
Thu Feb 20 15:19:32 UTC 2014,50.1338,1.2,10,,
Thu Feb 20 15:19:38 UTC 2014,50.1338,1.2,10,,
Thu Feb 20 15:19:44 UTC 2014,50.1338,1.2,10,,
Thu Feb 20 15:19:49 UTC 2014,50.1338,1.2,10,,
Thu Feb 20 15:19:55 UTC 2014,57.1314,1.2,10,,
Thu Feb 20 15:20:01 UTC 2014,57.1314,1.2,10,,
Thu Feb 20 15:20:06 UTC 2014,57.1314,1.2,10,AppServer_scaleIn,AppServer
Thu Feb 20 15:20:14 UTC 2014,57.1314,1.2,10,AppServer_scaleIn,AppServer
Thu Feb 20 15:20:23 UTC 2014,44.4678,1.2,10,AppServer_scaleIn,AppServer
Thu Feb 20 15:20:31 UTC 2014,44.4678,1.2,10,AppServer_scaleIn,AppServer
Thu Feb 20 15:20:40 UTC 2014,42.4419,1.2,10,AppServer_scaleIn,AppServer
Thu Feb 20 15:20:48 UTC 2014,42.4419,1.2,10,AppServer_scaleIn,AppServer
Thu Feb 20 15:20:57 UTC 2014,42.4419,1.2,10,AppServer_scaleIn,AppServer
Thu Feb 20 15:21:05 UTC 2014,29.391,1.2,10,AppServer_scaleIn,AppServer
Thu Feb 20 15:21:14 UTC 2014,29.391,1.2,10,AppServer_scaleIn,AppServer
Thu Feb 20 15:21:22 UTC 2014,35.1773,1.2,10,AppServer_scaleIn,AppServer
Thu Feb 20 15:21:31 UTC 2014,35.1773,1.2,10,AppServer_scaleIn,AppServer
Thu Feb 20 15:21:40 UTC 2014,26.5222,1.2,10,AppServer_scaleIn,AppServer
Thu Feb 20 15:21:49 UTC 2014,26.5222,1.2,10,AppServer_scaleIn,AppServer
Thu Feb 20 15:21:57 UTC 2014,23.4177,1.2,10,AppServer_scaleIn,AppServer
Thu Feb 20 15:22:07 UTC 2014,23.4177,1.2,10,AppServer_scaleIn,AppServer
Thu Feb 20 15:22:15 UTC 2014,32.6027,1.2,10,AppServer_scaleIn,AppServer
Thu Feb 20 15:22:23 UTC 2014,32.6027,1.2,10,AppServer_scaleIn,AppServer
Thu Feb 20 15:22:32 UTC 2014,26.093,1.2,10,AppServer_scaleIn,AppServer
Thu Feb 20 15:22:40 UTC 2014,26.093,1.2,10,AppServer_scaleIn,AppServer
Thu Feb 20 15:22:49 UTC 2014,25.0715,1.2,10,AppServer_scaleIn,AppServer
Thu Feb 20 15:22:58 UTC 2014,25.0715,1.2,10,,
Thu Feb 20 15:23:05 UTC 2014,29.6738,1.2,10,,
Thu Feb 20 15:23:11 UTC 2014,29.6738,1.2,10,,
Thu Feb 20 15:23:17 UTC 2014,29.6738,1.2,10,,
Thu Feb 20 15:23:23 UTC 2014,29.6738,1.2,10,,
Thu Feb 20 15:23:29 UTC 2014,41.0981,1.2,10,,
Thu Feb 20 15:23:34 UTC 2014,41.0981,1.2,10,,
Thu Feb 20 15:23:40 UTC 2014,41.0981,1.2,10,,
Thu Feb 20 15:23:45 UTC 2014,41.0981,1.2,10,,
Thu Feb 20 15:23:51 UTC 2014,41.0981,1.2,10,,
Thu Feb 20 15:23:56 UTC 2014,41.0981,1.2,10,,
Thu Feb 20 15:24:02 UTC 2014,28.9985,1.2,10,,
Thu Feb 20 15:24:08 UTC 2014,28.9985,1.2,10,,
Thu Feb 20 15:24:14 UTC 2014,28.9985,1.2,10,,
Thu Feb 20 15:24:19 UTC 2014,28.9985,1.2,10,,
Thu Feb 20 15:24:25 UTC 2014,28.9985,1.2,10,,
Thu Feb 20 15:24:31 UTC 2014,28.9985,1.2,10,,
Thu Feb 20 15:24:36 UTC 2014,34.0818,1.2,10,,
Thu Feb 20 15:24:41 UTC 2014,34.0818,1.2,10,,
Thu Feb 20 15:24:47 UTC 2014,34.0818,1.2,10,,
Thu Feb 20 15:24:52 UTC 2014,34.0818,1.2,10,,
Thu Feb 20 15:24:58 UTC 2014,34.0818,1.2,10,,
Thu Feb 20 15:25:04 UTC 2014,38.1632,1.2,10,,
Thu Feb 20 15:25:10 UTC 2014,38.1632,1.2,10,,
Thu Feb 20 15:25:15 UTC 2014,38.1632,1.2,10,,
Thu Feb 20 15:25:21 UTC 2014,38.1632,1.2,10,,
Thu Feb 20 15:25:26 UTC 2014,38.1632,1.2,10,,
Thu Feb 20 15:25:32 UTC 2014,38.1632,1.2,10,,
Thu Feb 20 15:25:38 UTC 2014,38.1632,1.2,10,,
Thu Feb 20 15:25:43 UTC 2014,21.9878,1.2,10,,
Thu Feb 20 15:25:49 UTC 2014,21.9878,1.2,10,,
Thu Feb 20 15:25:55 UTC 2014,21.9878,1.2,10,,
Thu Feb 20 15:26:00 UTC 2014,21.9878,1.2,10,,
Thu Feb 20 15:26:06 UTC 2014,21.9878,1.2,10,,
Thu Feb 20 15:26:11 UTC 2014,20.1838,1.2,10,,
Thu Feb 20 15:26:17 UTC 2014,20.1838,1.2,10,,
Thu Feb 20 15:26:23 UTC 2014,20.1838,1.2,10,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:26:32 UTC 2014,20.1838,1.2,10,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:26:40 UTC 2014,20.1138,1.2,10,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:26:49 UTC 2014,20.649,1.2,10,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:26:57 UTC 2014,20.649,1.2,10,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:27:06 UTC 2014,20.5781,1.2,10,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:27:15 UTC 2014,20.5781,1.2,10,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:27:23 UTC 2014,22.8815,1.2,10,,
Thu Feb 20 15:27:30 UTC 2014,22.8815,1.2,10,,
Thu Feb 20 15:27:37 UTC 2014,20.253,1.32,11,,
Thu Feb 20 15:27:44 UTC 2014,20.253,1.32,11,,
Thu Feb 20 15:27:50 UTC 2014,20.253,1.32,11,,
Thu Feb 20 15:27:55 UTC 2014,20.253,1.32,11,,
Thu Feb 20 15:28:01 UTC 2014,20.253,1.32,11,,
Thu Feb 20 15:28:06 UTC 2014,17.3762,1.32,11,,
Thu Feb 20 15:28:12 UTC 2014,17.3762,1.32,11,,
Thu Feb 20 15:28:18 UTC 2014,17.3762,1.32,11,,
Thu Feb 20 15:28:24 UTC 2014,17.3762,1.32,11,,
Thu Feb 20 15:28:30 UTC 2014,17.3762,1.32,11,,
Thu Feb 20 15:28:36 UTC 2014,17.3762,1.32,11,,
Thu Feb 20 15:28:42 UTC 2014,17.3762,1.32,11,,
Thu Feb 20 15:28:48 UTC 2014,21.1602,1.32,11,,
Thu Feb 20 15:28:54 UTC 2014,21.1602,1.32,11,,
Thu Feb 20 15:28:59 UTC 2014,21.1602,1.32,11,,
Thu Feb 20 15:29:06 UTC 2014,21.1602,1.32,11,,
Thu Feb 20 15:29:13 UTC 2014,22.3984,1.32,11,,
Thu Feb 20 15:29:19 UTC 2014,22.3984,1.32,11,,
Thu Feb 20 15:29:25 UTC 2014,22.3984,1.32,11,,
Thu Feb 20 15:29:30 UTC 2014,22.3984,1.32,11,,
Thu Feb 20 15:29:36 UTC 2014,22.3984,1.32,11,,
Thu Feb 20 15:29:41 UTC 2014,22.3984,1.32,11,,
Thu Feb 20 15:29:47 UTC 2014,18.3874,1.32,11,,
Thu Feb 20 15:29:54 UTC 2014,18.3874,1.32,11,,
Thu Feb 20 15:29:59 UTC 2014,18.3874,1.32,11,,
Thu Feb 20 15:30:05 UTC 2014,18.3874,1.32,11,,
Thu Feb 20 15:30:10 UTC 2014,30.4475,1.32,11,,
Thu Feb 20 15:30:15 UTC 2014,30.4475,1.32,11,,
Thu Feb 20 15:30:21 UTC 2014,30.4475,1.32,11,,
Thu Feb 20 15:30:26 UTC 2014,30.4475,1.32,11,,
Thu Feb 20 15:30:32 UTC 2014,50.0551,1.32,11,,
Thu Feb 20 15:30:37 UTC 2014,51.248,1.32,11,,
Thu Feb 20 15:30:43 UTC 2014,51.248,1.32,11,,
Thu Feb 20 15:30:48 UTC 2014,51.248,1.32,11,,
Thu Feb 20 15:30:54 UTC 2014,51.248,1.32,11,,
Thu Feb 20 15:30:59 UTC 2014,55.1544,1.32,11,,
Thu Feb 20 15:31:05 UTC 2014,55.1544,1.32,11,,
Thu Feb 20 15:31:10 UTC 2014,57.7928,1.32,11,,
Thu Feb 20 15:31:15 UTC 2014,59.6929,1.32,11,,
Thu Feb 20 15:31:20 UTC 2014,59.6929,1.32,11,,
Thu Feb 20 15:31:27 UTC 2014,59.6929,1.32,11,,
Thu Feb 20 15:31:33 UTC 2014,59.6929,1.32,11,,
Thu Feb 20 15:31:38 UTC 2014,59.6929,1.32,11,,
Thu Feb 20 15:31:44 UTC 2014,44.8998,1.32,11,,
Thu Feb 20 15:31:50 UTC 2014,44.8998,1.32,11,,
Thu Feb 20 15:31:55 UTC 2014,44.8998,1.32,11,,
Thu Feb 20 15:32:01 UTC 2014,44.8998,1.32,11,,
Thu Feb 20 15:32:07 UTC 2014,44.8998,1.32,11,,
Thu Feb 20 15:32:12 UTC 2014,44.8998,1.32,11,,
Thu Feb 20 15:32:18 UTC 2014,44.8998,1.32,11,,
Thu Feb 20 15:32:23 UTC 2014,22.324,1.32,11,,
Thu Feb 20 15:32:28 UTC 2014,22.324,1.32,11,,
Thu Feb 20 15:32:34 UTC 2014,22.324,1.32,11,,
Thu Feb 20 15:32:39 UTC 2014,14.6024,1.32,11,,
Thu Feb 20 15:32:45 UTC 2014,14.6024,1.32,11,,
Thu Feb 20 15:32:50 UTC 2014,14.6024,1.32,11,,
Thu Feb 20 15:32:56 UTC 2014,14.6024,1.32,11,,
Thu Feb 20 15:33:01 UTC 2014,14.6024,1.32,11,,
Thu Feb 20 15:33:07 UTC 2014,9.8687,1.32,11,,
Thu Feb 20 15:33:14 UTC 2014,9.8687,1.32,11,,
Thu Feb 20 15:33:20 UTC 2014,9.8687,1.32,11,,
Thu Feb 20 15:33:26 UTC 2014,9.8687,1.32,11,,
Thu Feb 20 15:33:32 UTC 2014,9.8687,1.32,11,,
Thu Feb 20 15:33:37 UTC 2014,9.8687,1.32,11,,
Thu Feb 20 15:33:43 UTC 2014,6.9324,1.32,11,,
Thu Feb 20 15:33:48 UTC 2014,6.9324,1.32,11,,
Thu Feb 20 15:33:55 UTC 2014,6.9324,1.32,11,,
Thu Feb 20 15:34:00 UTC 2014,6.9324,1.32,11,,
Thu Feb 20 15:34:05 UTC 2014,6.9324,1.32,11,,
Thu Feb 20 15:34:11 UTC 2014,6.9324,1.32,11,,
Thu Feb 20 15:34:16 UTC 2014,6.9324,1.32,11,,
Thu Feb 20 15:34:22 UTC 2014,6.3173,1.32,11,,
Thu Feb 20 15:34:28 UTC 2014,6.3173,1.32,11,,
Thu Feb 20 15:34:33 UTC 2014,6.3173,1.32,11,,
Thu Feb 20 15:34:39 UTC 2014,6.3173,1.32,11,,
Thu Feb 20 15:34:45 UTC 2014,6.3173,1.32,11,,
Thu Feb 20 15:34:50 UTC 2014,6.797,1.32,11,,
Thu Feb 20 15:34:56 UTC 2014,6.797,1.32,11,,
Thu Feb 20 15:35:02 UTC 2014,6.797,1.32,11,,
Thu Feb 20 15:35:07 UTC 2014,6.797,1.32,11,,
Thu Feb 20 15:35:14 UTC 2014,8.2925,1.32,11,,
Thu Feb 20 15:35:19 UTC 2014,8.2925,1.32,11,,
Thu Feb 20 15:35:25 UTC 2014,8.2925,1.32,11,,
Thu Feb 20 15:35:31 UTC 2014,8.2925,1.32,11,,
Thu Feb 20 15:35:36 UTC 2014,8.2925,1.32,11,,
Thu Feb 20 15:35:42 UTC 2014,8.2925,1.32,11,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:35:50 UTC 2014,22.1137,1.32,11,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:35:59 UTC 2014,22.1137,1.32,11,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:36:07 UTC 2014,9.2247,1.32,11,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:36:16 UTC 2014,9.2247,1.32,11,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:36:24 UTC 2014,9.4124,1.32,11,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:36:33 UTC 2014,9.2902,1.44,12,,
Thu Feb 20 15:36:40 UTC 2014,9.2902,1.44,12,,
Thu Feb 20 15:36:47 UTC 2014,9.2902,1.44,12,,
Thu Feb 20 15:36:54 UTC 2014,9.2902,1.44,12,,
Thu Feb 20 15:36:59 UTC 2014,9.2902,1.44,12,,
Thu Feb 20 15:37:05 UTC 2014,10.0674,1.44,12,,
Thu Feb 20 15:37:10 UTC 2014,10.0674,1.44,12,,
Thu Feb 20 15:37:16 UTC 2014,10.0674,1.44,12,,
Thu Feb 20 15:37:21 UTC 2014,10.0674,1.44,12,,
Thu Feb 20 15:37:27 UTC 2014,10.0674,1.44,12,,
Thu Feb 20 15:37:32 UTC 2014,10.0674,1.44,12,,
Thu Feb 20 15:37:38 UTC 2014,12.4997,1.44,12,,
Thu Feb 20 15:37:44 UTC 2014,12.4997,1.44,12,,
Thu Feb 20 15:37:50 UTC 2014,12.4997,1.44,12,,
Thu Feb 20 15:37:56 UTC 2014,12.4997,1.44,12,,
Thu Feb 20 15:38:01 UTC 2014,12.4997,1.44,12,,
Thu Feb 20 15:38:07 UTC 2014,12.4997,1.44,12,,
Thu Feb 20 15:38:12 UTC 2014,12.4997,1.44,12,,
Thu Feb 20 15:38:18 UTC 2014,10.3264,1.44,12,,
Thu Feb 20 15:38:24 UTC 2014,10.3264,1.44,12,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:38:32 UTC 2014,10.3264,1.44,12,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:38:41 UTC 2014,10.3083,1.44,12,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:38:49 UTC 2014,10.3083,1.44,12,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:38:58 UTC 2014,15.4872,1.44,12,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 15:39:07 UTC 2014,15.4872,1.44,12,,
Thu Feb 20 15:39:12 UTC 2014,15.4872,1.44,12,,
Thu Feb 20 15:39:18 UTC 2014,15.4872,1.44,12,,
Thu Feb 20 15:39:24 UTC 2014,15.4872,1.44,12,,
Thu Feb 20 15:39:30 UTC 2014,17.0864,1.56,13,,
Thu Feb 20 15:39:36 UTC 2014,17.0864,1.56,13,,
Thu Feb 20 15:39:41 UTC 2014,17.0864,1.56,13,,
Thu Feb 20 15:39:47 UTC 2014,17.0864,1.56,13,,
Thu Feb 20 15:39:52 UTC 2014,17.0864,1.56,13,,
Thu Feb 20 15:39:58 UTC 2014,17.0864,1.56,13,,
Thu Feb 20 15:40:05 UTC 2014,23.897,1.56,13,,
Thu Feb 20 15:40:11 UTC 2014,23.897,1.56,13,,
Thu Feb 20 15:40:16 UTC 2014,23.897,1.56,13,,
Thu Feb 20 15:40:22 UTC 2014,23.897,1.56,13,,
Thu Feb 20 15:40:27 UTC 2014,24.0806,1.56,13,,
Thu Feb 20 15:40:33 UTC 2014,24.0806,1.56,13,,
Thu Feb 20 15:40:38 UTC 2014,24.0806,1.56,13,,
Thu Feb 20 15:40:44 UTC 2014,17.8931,1.56,13,,
Thu Feb 20 15:40:49 UTC 2014,17.9576,1.56,13,,
Thu Feb 20 15:40:55 UTC 2014,16.4285,1.56,13,,
Thu Feb 20 15:41:00 UTC 2014,16.4285,1.56,13,,
Thu Feb 20 15:41:05 UTC 2014,15.8836,1.56,13,,
Thu Feb 20 15:41:10 UTC 2014,15.8836,1.56,13,,
Thu Feb 20 15:41:15 UTC 2014,15.6162,1.56,13,,
Thu Feb 20 15:41:21 UTC 2014,15.6162,1.56,13,,
Thu Feb 20 15:41:27 UTC 2014,15.6162,1.56,13,,
Thu Feb 20 15:41:32 UTC 2014,15.6162,1.56,13,,
Thu Feb 20 15:41:38 UTC 2014,15.6162,1.56,13,,
Thu Feb 20 15:41:43 UTC 2014,100,1.56,13,,
Thu Feb 20 15:41:48 UTC 2014,17.957,1.56,13,,
Thu Feb 20 15:41:53 UTC 2014,17.957,1.56,13,,
Thu Feb 20 15:41:58 UTC 2014,17.5801,1.56,13,,
Thu Feb 20 15:42:04 UTC 2014,17.5801,1.56,13,,
Thu Feb 20 15:42:09 UTC 2014,17.5801,1.56,13,,
Thu Feb 20 15:42:15 UTC 2014,20.0181,1.56,13,,
Thu Feb 20 15:42:20 UTC 2014,20.0181,1.56,13,,
Thu Feb 20 15:42:25 UTC 2014,18.6178,1.56,13,,
Thu Feb 20 15:42:30 UTC 2014,18.6178,1.56,13,,
Thu Feb 20 15:42:36 UTC 2014,20.219,1.56,13,,
Thu Feb 20 15:42:41 UTC 2014,20.219,1.56,13,,
Thu Feb 20 15:42:46 UTC 2014,19.2846,1.56,13,,
Thu Feb 20 15:42:52 UTC 2014,19.2846,1.56,13,,
Thu Feb 20 15:42:57 UTC 2014,22.3304,1.56,13,,
Thu Feb 20 15:43:02 UTC 2014,22.3304,1.56,13,,
Thu Feb 20 15:43:07 UTC 2014,22.8752,1.56,13,,
Thu Feb 20 15:43:12 UTC 2014,22.8752,1.56,13,,
Thu Feb 20 15:43:18 UTC 2014,19.431,1.56,13,,
Thu Feb 20 15:43:23 UTC 2014,19.431,1.56,13,,
Thu Feb 20 15:43:28 UTC 2014,15.4254,1.56,13,,
Thu Feb 20 15:43:34 UTC 2014,15.3937,1.56,13,,
Thu Feb 20 15:43:39 UTC 2014,14.6979,1.56,13,,
Thu Feb 20 15:43:44 UTC 2014,14.6958,1.56,13,,
Thu Feb 20 15:43:49 UTC 2014,14.6958,1.56,13,,
Thu Feb 20 15:43:55 UTC 2014,16.3123,1.56,13,,
Thu Feb 20 15:44:00 UTC 2014,16.4414,1.56,13,,
Thu Feb 20 15:44:05 UTC 2014,16.4414,1.56,13,,
Thu Feb 20 15:44:10 UTC 2014,15.6039,1.56,13,,
Thu Feb 20 15:44:16 UTC 2014,15.6039,1.56,13,,
Thu Feb 20 15:44:21 UTC 2014,15.8784,1.56,13,,
Thu Feb 20 15:44:26 UTC 2014,15.4774,1.56,13,,
Thu Feb 20 15:44:31 UTC 2014,15.4774,1.56,13,,
Thu Feb 20 15:44:37 UTC 2014,15.4774,1.56,13,,
Thu Feb 20 15:44:42 UTC 2014,15.4774,1.56,13,,
