Time ,cost ,numberOfVMs , ongoingAction, targetedNodeID
Mon Feb 10 14:28:59 UTC 2014,51.5,0.24,0.2671,2.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 14:29:08 UTC 2014,49.3,0.24,0.2671,2.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 14:29:17 UTC 2014,49.3,0.24,0.2675,2.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 14:29:26 UTC 2014,49.3,0.24,0.2675,2.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 14:29:35 UTC 2014,49.3,0.24,0.2675,2.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 14:29:44 UTC 2014,49.3,0.24,0.2675,2.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 14:29:53 UTC 2014,0.24,2.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 14:30:00 UTC 2014,0.24,2.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 14:30:07 UTC 2014,0.24,2.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 14:30:14 UTC 2014,0.24,2.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 14:30:21 UTC 2014,0.24,2.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 14:30:28 UTC 2014,0.24,2.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 14:30:35 UTC 2014,0.24,2.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 14:30:42 UTC 2014,0.24,2.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 14:30:49 UTC 2014,0.24,2.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 14:30:56 UTC 2014,0.24,2.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 14:31:03 UTC 2014,0.24,2.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 14:31:10 UTC 2014,0.24,2.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 14:31:17 UTC 2014,0.24,2.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 14:31:24 UTC 2014,0.24,2.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 14:31:31 UTC 2014,0.24,2.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 14:31:39 UTC 2014,0.24,2.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 14:31:46 UTC 2014,0.24,2.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 14:31:53 UTC 2014,0.24,2.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 14:32:00 UTC 2014,0.24,2.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 14:32:07 UTC 2014,0.24,2.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 14:32:14 UTC 2014,0.24,2.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 14:32:21 UTC 2014,0.24,2.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 14:32:28 UTC 2014,0.24,2.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 14:32:35 UTC 2014,0.24,2.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 14:32:42 UTC 2014,0.24,2.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 14:32:49 UTC 2014,0.24,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 14:32:54 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 14:32:59 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 14:33:04 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 14:33:09 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 14:33:14 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 14:33:19 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 14:33:24 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 14:33:29 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 14:33:34 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 14:33:39 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 14:33:44 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 14:33:49 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 14:33:54 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 14:33:59 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 14:34:04 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 14:34:09 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 14:34:14 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 14:34:19 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 14:34:24 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 14:34:29 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 14:34:34 UTC 2014,0.12,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 14:34:39 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:34:44 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:34:49 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:34:54 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:34:59 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:35:04 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:35:09 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:35:14 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:35:19 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:35:24 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:35:29 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:35:35 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:35:40 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:35:45 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:35:50 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:35:55 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:36:00 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:36:05 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:36:10 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:36:15 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:36:20 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:36:25 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:36:30 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:36:35 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:36:40 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:36:45 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:36:50 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:36:55 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:37:00 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:37:05 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:37:10 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:37:15 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:37:20 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:37:25 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:37:30 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:37:35 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:37:40 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:37:45 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:37:50 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:37:55 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:38:00 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:38:05 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:38:10 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:38:15 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:38:20 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:38:25 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:38:31 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:38:36 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:38:41 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:38:46 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:38:51 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:38:56 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:39:01 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:39:06 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:39:11 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:39:16 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:39:21 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:39:26 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
Mon Feb 10 14:39:31 UTC 2014,0.12,1.0,EventProcessingServiceUnit_scaleIn,
