Time ,cost ,responseTime ,throughput ,numberOfVMs , ongoingAction, targetedNodeID
Mon Feb 10 20:15:46 UTC 2014,0.36,5.0,130.0,3.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:15:51 UTC 2014,0.36,6.0,126.0,3.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:15:57 UTC 2014,0.36,6.0,126.0,3.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:16:02 UTC 2014,0.36,5.0,117.0,3.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:16:07 UTC 2014,0.36,5.0,117.0,3.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:16:12 UTC 2014,0.36,4.5,131.0,3.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:16:18 UTC 2014,0.36,4.5,131.0,3.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:16:23 UTC 2014,0.36,4.0,21.0,3.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:16:28 UTC 2014,0.36,4.0,21.0,3.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:16:33 UTC 2014,0.36,5.0,138.0,3.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:16:38 UTC 2014,0.36,5.0,138.0,3.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:16:44 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:16:49 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:16:54 UTC 2014,0.36,5.0,140.0,3.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:16:59 UTC 2014,0.36,5.0,140.0,3.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:17:04 UTC 2014,0.36,5.0,56.0,3.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:17:09 UTC 2014,0.36,5.0,141.0,3.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:17:15 UTC 2014,0.36,5.0,141.0,3.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:17:20 UTC 2014,0.36,5.0,130.0,3.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:17:25 UTC 2014,0.36,5.0,130.0,3.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:17:31 UTC 2014,0.36,4.5,133.0,3.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:17:36 UTC 2014,0.36,4.5,133.0,3.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:17:41 UTC 2014,0.36,5.5,116.0,3.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:17:51 UTC 2014,0.36,5.0,43.0,3.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:18:00 UTC 2014,0.36,5.0,135.0,3.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:18:11 UTC 2014,0.36,4.0,70.0,3.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:18:20 UTC 2014,0.36,5.0,151.0,3.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:18:30 UTC 2014,0.36,4.0,6.0,3.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:18:40 UTC 2014,0.36,5.0,133.0,3.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:18:49 UTC 2014,0.36,5.0,148.0,3.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:18:58 UTC 2014,0.36,5.0,139.0,3.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:19:08 UTC 2014,0.36,5.0,0.0,3.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:19:17 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:19:26 UTC 2014,0.36,4.0,125.0,3.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:19:35 UTC 2014,0.36,5.0,62.0,3.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:19:44 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:19:53 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:20:03 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:20:11 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:20:16 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:20:21 UTC 2014,0.36,2.0,6.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:20:27 UTC 2014,0.36,2.0,6.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:20:32 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:20:37 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:20:42 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:20:48 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:20:53 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:20:58 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:21:03 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:21:08 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:21:13 UTC 2014,0.36,2.5,9.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:21:18 UTC 2014,0.36,2.5,9.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:21:24 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:21:29 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:21:34 UTC 2014,0.36,3.0,58.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:21:39 UTC 2014,0.36,3.0,58.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:21:44 UTC 2014,0.36,12.5,7.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:21:49 UTC 2014,0.36,12.5,7.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:21:55 UTC 2014,0.36,3.0,42.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:22:00 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:22:06 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:22:11 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:22:17 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:22:22 UTC 2014,0.36,13.0,72.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:22:28 UTC 2014,0.36,13.0,72.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:22:33 UTC 2014,0.36,2.5,4.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:22:38 UTC 2014,0.36,2.5,4.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:22:44 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:22:49 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:22:54 UTC 2014,0.36,9.0,81.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:22:59 UTC 2014,0.36,9.0,81.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:23:04 UTC 2014,0.36,10.5,75.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:23:09 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:23:15 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:23:20 UTC 2014,0.36,7.0,138.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:23:26 UTC 2014,0.36,7.0,138.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:23:31 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:23:36 UTC 2014,0.36,0.0,0.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:23:42 UTC 2014,0.36,10.0,51.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:23:47 UTC 2014,0.36,10.0,51.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:23:52 UTC 2014,0.36,9.0,28.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:23:58 UTC 2014,0.36,9.0,28.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:24:03 UTC 2014,0.36,8.0,39.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:24:08 UTC 2014,0.36,8.0,39.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:24:13 UTC 2014,0.36,6.5,162.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:24:19 UTC 2014,0.36,6.5,162.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:24:24 UTC 2014,0.36,7.5,78.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:24:29 UTC 2014,0.36,7.5,78.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:24:34 UTC 2014,0.36,5.0,77.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:24:40 UTC 2014,0.36,8.0,170.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:24:45 UTC 2014,0.36,8.0,170.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:24:50 UTC 2014,0.36,10.0,84.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:24:56 UTC 2014,0.36,10.0,84.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:25:01 UTC 2014,0.36,7.5,88.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:25:07 UTC 2014,0.36,7.5,88.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:25:12 UTC 2014,0.36,10.5,96.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:25:17 UTC 2014,0.36,10.5,96.0,3.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:25:22 UTC 2014,0.36,6.5,36.0,3.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:25:32 UTC 2014,0.36,7.0,91.0,3.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:25:41 UTC 2014,0.36,7.5,108.0,3.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:25:51 UTC 2014,0.36,7.0,83.0,3.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:26:01 UTC 2014,0.36,7.5,144.0,3.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:26:11 UTC 2014,0.36,6.5,101.0,3.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:26:21 UTC 2014,0.36,6.5,85.0,3.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:26:30 UTC 2014,0.36,5.5,70.0,3.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:26:40 UTC 2014,0.36,7.0,57.0,3.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:26:49 UTC 2014,0.36,7.5,118.0,3.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:26:59 UTC 2014,0.36,6.5,55.0,3.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:27:08 UTC 2014,0.36,6.5,138.0,3.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:27:18 UTC 2014,0.36,6.5,108.0,3.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:27:27 UTC 2014,0.36,5.5,108.0,3.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:27:36 UTC 2014,0.36,8.0,162.0,3.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:27:45 UTC 2014,0.36,11.5,77.0,3.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:27:50 UTC 2014,0.48,7.0,80.0,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:27:56 UTC 2014,0.48,7.0,80.0,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:28:01 UTC 2014,0.48,6.0,73.0,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:28:07 UTC 2014,0.48,6.0,73.0,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:28:12 UTC 2014,0.48,4.6667,14.0,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:28:18 UTC 2014,0.48,4.6667,14.0,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:28:23 UTC 2014,0.48,-0.3333,-1.0,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:28:29 UTC 2014,0.48,-0.3333,-1.0,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:28:34 UTC 2014,0.48,2.3333,40.0,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:28:39 UTC 2014,0.48,2.3333,40.0,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:28:44 UTC 2014,0.48,-0.3333,-1.0,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:28:49 UTC 2014,0.48,-0.3333,-1.0,4.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:28:55 UTC 2014,0.48,10.0,115.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:29:04 UTC 2014,0.48,6.3333,106.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:29:13 UTC 2014,0.48,9.6667,139.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:29:22 UTC 2014,0.48,8.0,150.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:29:33 UTC 2014,0.48,7.6667,152.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:29:43 UTC 2014,0.48,8.3333,125.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:29:52 UTC 2014,0.48,6.6667,91.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:30:02 UTC 2014,0.48,9.0,137.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:30:12 UTC 2014,0.48,6.0,36.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:30:21 UTC 2014,0.48,7.0,93.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:30:31 UTC 2014,0.48,5.6667,59.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:30:40 UTC 2014,0.48,3.0,12.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:30:50 UTC 2014,0.48,3.0,51.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:31:00 UTC 2014,0.48,6.3333,86.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:31:10 UTC 2014,0.48,3.0,39.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:31:19 UTC 2014,0.48,0.0,0.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:31:29 UTC 2014,0.48,3.6667,49.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:31:39 UTC 2014,0.48,5.0,34.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:31:48 UTC 2014,0.48,5.0,34.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:31:57 UTC 2014,0.48,2.3333,36.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:32:06 UTC 2014,0.48,1.6667,11.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:32:15 UTC 2014,0.48,0.0,0.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:32:24 UTC 2014,0.48,0.0,0.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:32:33 UTC 2014,0.48,0.0,0.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:32:43 UTC 2014,0.48,2.3333,48.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:32:52 UTC 2014,0.48,1.6667,2.0,4.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:33:02 UTC 2014,0.48,0.0,0.0,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:33:10 UTC 2014,0.48,1.6667,3.0,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:33:17 UTC 2014,0.48,1.6667,3.0,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:33:22 UTC 2014,0.48,2.6667,47.0,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:33:27 UTC 2014,0.48,2.6667,47.0,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:33:32 UTC 2014,0.48,1.3333,43.0,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:33:38 UTC 2014,0.48,1.3333,43.0,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:33:43 UTC 2014,0.48,0.0,0.0,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:33:48 UTC 2014,0.48,0.0,0.0,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:33:53 UTC 2014,0.48,2.6667,47.0,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:33:58 UTC 2014,0.48,2.6667,47.0,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:34:04 UTC 2014,0.48,0.0,0.0,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:34:09 UTC 2014,0.48,0.0,0.0,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:34:14 UTC 2014,0.48,4.0,87.0,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:34:19 UTC 2014,0.48,4.0,87.0,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:34:25 UTC 2014,0.48,7.0,144.0,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:34:30 UTC 2014,0.48,7.3333,117.0,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:34:35 UTC 2014,0.48,7.3333,117.0,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:34:40 UTC 2014,0.48,6.0,140.0,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:34:47 UTC 2014,0.48,6.0,140.0,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:34:52 UTC 2014,0.48,6.3333,107.0,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:34:57 UTC 2014,0.48,6.3333,107.0,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:35:02 UTC 2014,0.48,6.0,156.0,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:35:08 UTC 2014,0.48,6.0,156.0,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:35:13 UTC 2014,0.48,4.0,107.0,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:35:19 UTC 2014,0.48,4.0,107.0,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:35:24 UTC 2014,0.48,6.3333,140.0,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:35:29 UTC 2014,0.48,6.3333,140.0,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:35:34 UTC 2014,0.48,5.3333,145.0,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:35:40 UTC 2014,0.48,6.6667,117.0,4.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:35:52 UTC 2014,0.48,6.0,111.0,4.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:36:01 UTC 2014,0.48,5.6667,117.0,4.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:36:11 UTC 2014,0.48,5.0,109.0,4.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:36:21 UTC 2014,0.48,6.0,128.0,4.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:36:30 UTC 2014,0.48,6.0,140.0,4.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:36:40 UTC 2014,0.48,5.0,167.0,4.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:36:50 UTC 2014,0.48,5.3333,111.0,4.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:37:00 UTC 2014,0.48,6.0,124.0,4.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:37:10 UTC 2014,0.48,6.0,132.0,4.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:37:19 UTC 2014,0.48,6.0,139.0,4.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:37:29 UTC 2014,0.48,6.3333,108.0,4.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:37:38 UTC 2014,0.48,5.6667,150.0,4.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:37:47 UTC 2014,0.48,8.0,150.0,4.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:37:56 UTC 2014,0.48,7.3333,102.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:38:02 UTC 2014,0.48,4.6667,161.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:38:08 UTC 2014,0.48,4.6667,161.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:38:13 UTC 2014,0.48,6.0,204.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:38:18 UTC 2014,0.48,6.0,204.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:38:23 UTC 2014,0.48,6.0,132.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:38:29 UTC 2014,0.48,6.0,132.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:38:34 UTC 2014,0.48,6.3333,128.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:38:39 UTC 2014,0.48,6.3333,128.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:38:44 UTC 2014,0.48,5.6667,114.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:38:49 UTC 2014,0.48,5.6667,114.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:38:54 UTC 2014,0.48,8.0,95.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:38:59 UTC 2014,0.48,9.0,111.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:39:05 UTC 2014,0.48,9.0,111.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:39:10 UTC 2014,0.48,4.3333,95.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:39:16 UTC 2014,0.48,4.3333,95.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:39:21 UTC 2014,0.48,0.0,0.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:39:27 UTC 2014,0.48,0.0,0.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:39:32 UTC 2014,0.48,4.6667,59.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:39:38 UTC 2014,0.48,4.6667,59.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:39:43 UTC 2014,0.48,11.0,40.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:39:49 UTC 2014,0.48,11.0,40.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:39:54 UTC 2014,0.48,11.3333,150.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:39:59 UTC 2014,0.48,11.3333,150.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:40:04 UTC 2014,0.48,12.0,106.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:40:10 UTC 2014,0.48,8.0,55.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:40:15 UTC 2014,0.48,8.0,55.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:40:20 UTC 2014,0.48,0.0,0.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:40:26 UTC 2014,0.48,0.0,0.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:40:31 UTC 2014,0.48,10.6667,92.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:40:36 UTC 2014,0.48,10.6667,92.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:40:42 UTC 2014,0.48,0.0,0.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:40:47 UTC 2014,0.48,0.0,0.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:40:52 UTC 2014,0.48,0.0,0.0,4.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:40:58 UTC 2014,0.48,0.0,0.0,4.0,DataNodeServiceUnit_scaleOut,
