Time ,cpuUsage ,cost ,latency ,numberOfVMs , ongoingAction, targetedNodeID
Mon Feb 10 20:06:44 UTC 2014,42.4,0.24,0.1275,2.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:06:49 UTC 2014,44.55,0.24,0.1275,2.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:06:55 UTC 2014,44.55,0.24,0.1275,2.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:07:00 UTC 2014,44.65,0.24,0.1275,2.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:07:05 UTC 2014,44.65,0.24,0.1275,2.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:07:10 UTC 2014,44.65,0.24,0.1275,2.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:07:16 UTC 2014,44.65,0.24,0.1275,2.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:07:21 UTC 2014,43.45,0.24,0.1275,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:07:28 UTC 2014,43.45,0.24,0.1275,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:07:34 UTC 2014,43.45,0.24,0.1275,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:07:39 UTC 2014,43.45,0.24,0.1275,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:07:44 UTC 2014,50.6,0.24,0.1275,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:07:49 UTC 2014,50.6,0.24,0.1275,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:07:54 UTC 2014,38.55,0.24,0.1275,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:07:59 UTC 2014,46.4,0.24,0.1275,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:08:05 UTC 2014,46.4,0.24,0.1275,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:08:10 UTC 2014,46.4,0.24,0.1275,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:08:16 UTC 2014,46.4,0.24,0.1275,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:08:22 UTC 2014,44.5,0.24,0.1275,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:08:27 UTC 2014,44.5,0.24,0.1275,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:08:32 UTC 2014,39.7,0.24,0.1275,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:08:38 UTC 2014,39.7,0.24,0.1275,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:08:43 UTC 2014,38.95,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:08:48 UTC 2014,38.95,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:08:53 UTC 2014,38.95,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:08:58 UTC 2014,38.95,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:09:03 UTC 2014,49.95,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:09:08 UTC 2014,49.95,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:09:13 UTC 2014,49.95,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:09:19 UTC 2014,49.95,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:09:24 UTC 2014,44.1,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:09:29 UTC 2014,44.1,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:09:34 UTC 2014,47.15,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:09:39 UTC 2014,47.15,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:09:44 UTC 2014,47.15,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:09:49 UTC 2014,41.75,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:09:55 UTC 2014,41.75,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:10:00 UTC 2014,38.75,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:10:05 UTC 2014,38.75,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:10:10 UTC 2014,36.9,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:10:16 UTC 2014,36.9,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:10:21 UTC 2014,44.15,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:10:27 UTC 2014,44.15,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:10:32 UTC 2014,41.25,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:10:37 UTC 2014,41.25,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:10:42 UTC 2014,44.6,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:10:47 UTC 2014,44.6,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:10:52 UTC 2014,32.65,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:10:58 UTC 2014,32.65,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:11:03 UTC 2014,32.65,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:11:08 UTC 2014,32.65,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:11:13 UTC 2014,39.35,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:11:18 UTC 2014,39.35,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:11:23 UTC 2014,37.15,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:11:28 UTC 2014,37.15,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:11:33 UTC 2014,44.7,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:11:38 UTC 2014,44.7,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:11:44 UTC 2014,39.9,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:11:49 UTC 2014,39.9,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:11:54 UTC 2014,39.55,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:11:59 UTC 2014,39.55,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:12:04 UTC 2014,37.65,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:12:09 UTC 2014,47.2,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:12:15 UTC 2014,47.2,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:12:21 UTC 2014,50.55,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:12:26 UTC 2014,50.55,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:12:31 UTC 2014,40.05,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:12:38 UTC 2014,40.05,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:12:43 UTC 2014,43.85,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:12:48 UTC 2014,43.85,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:12:53 UTC 2014,40.2,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:12:58 UTC 2014,40.2,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:13:03 UTC 2014,40.2,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:13:08 UTC 2014,40.2,0.24,0.1276,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:13:13 UTC 2014,44.85,0.24,0.1277,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:13:18 UTC 2014,44.85,0.24,0.1277,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:13:24 UTC 2014,49.1,0.24,0.1277,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:13:29 UTC 2014,49.1,0.24,0.1277,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:13:34 UTC 2014,49.1,0.24,0.1277,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:13:39 UTC 2014,49.1,0.24,0.1277,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:13:44 UTC 2014,48.15,0.24,0.1277,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:13:49 UTC 2014,42.15,0.24,0.1278,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:13:55 UTC 2014,42.15,0.24,0.1278,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:14:00 UTC 2014,39.45,0.24,0.1278,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:14:06 UTC 2014,39.45,0.24,0.1278,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:14:11 UTC 2014,40.2,0.24,0.1278,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:14:17 UTC 2014,40.2,0.24,0.1278,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:14:22 UTC 2014,43.25,0.24,0.1279,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:14:27 UTC 2014,43.25,0.24,0.1279,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:14:32 UTC 2014,44.3,0.24,0.1279,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:14:37 UTC 2014,44.3,0.24,0.1279,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:14:43 UTC 2014,46.1,0.24,0.1279,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:14:48 UTC 2014,46.1,0.24,0.1279,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:14:53 UTC 2014,49.4,0.24,0.1279,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:14:58 UTC 2014,49.4,0.24,0.1279,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:15:03 UTC 2014,49.65,0.24,0.1279,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:15:08 UTC 2014,49.65,0.24,0.1279,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:15:13 UTC 2014,43.6,0.24,0.1279,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:15:18 UTC 2014,43.6,0.24,0.1279,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:15:23 UTC 2014,40.2,0.24,0.1279,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:15:28 UTC 2014,40.2,0.24,0.1279,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:15:34 UTC 2014,48.0,0.24,0.1279,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:15:39 UTC 2014,48.0,0.24,0.1279,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:15:44 UTC 2014,51.5,0.24,0.1279,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:15:49 UTC 2014,51.5,0.24,0.1279,2.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:15:54 UTC 2014,47.45,0.24,0.1279,2.0,DataNodeServiceUnit_scaleIn,
