Time ,cpuUsage ,cost ,latency ,numberOfVMs , ongoingAction, targetedNodeID
Mon Feb 10 16:18:46 UTC 2014,45.2667,0.48,0.1277,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:18:51 UTC 2014,39.5833,0.48,0.1278,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:18:56 UTC 2014,39.5833,0.48,0.1278,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:19:01 UTC 2014,39.5833,0.48,0.1278,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:19:06 UTC 2014,39.5833,0.48,0.1278,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:19:11 UTC 2014,47.6333,0.48,0.1278,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:19:16 UTC 2014,47.6333,0.48,0.1278,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:19:21 UTC 2014,44.8333,0.48,0.1278,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:19:26 UTC 2014,44.8333,0.48,0.1278,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:19:32 UTC 2014,40.7333,0.48,0.1278,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:19:37 UTC 2014,40.7333,0.48,0.1278,4.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 16:19:42 UTC 2014,43.9333,0.48,0.1279,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 16:19:51 UTC 2014,38.0667,0.48,0.1279,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 16:20:00 UTC 2014,38.0667,0.48,0.1279,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 16:20:09 UTC 2014,41.7333,0.48,0.128,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 16:20:18 UTC 2014,39.95,0.48,0.128,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 16:20:27 UTC 2014,43.2,0.48,0.128,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 16:20:36 UTC 2014,42.05,0.48,0.128,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 16:20:45 UTC 2014,43.8333,0.48,0.128,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 16:20:54 UTC 2014,43.8333,0.48,0.128,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 16:21:03 UTC 2014,38.6,0.48,0.1281,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 16:21:12 UTC 2014,38.6,0.48,0.1281,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 16:21:21 UTC 2014,35.8667,0.48,0.1281,4.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
