Time ,cost ,numberOfClients ,numberOfVMs , ongoingAction, targetedNodeID
Mon Feb 10 20:17:29 UTC 2014,0.12,202.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:17:34 UTC 2014,0.12,128.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:17:39 UTC 2014,0.12,128.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:17:44 UTC 2014,0.12,230.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:17:52 UTC 2014,0.12,180.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:18:01 UTC 2014,0.12,159.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:18:09 UTC 2014,0.12,175.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:18:18 UTC 2014,0.12,175.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:18:26 UTC 2014,0.12,22.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:18:34 UTC 2014,0.12,171.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:18:43 UTC 2014,0.12,224.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:18:51 UTC 2014,0.12,196.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:19:00 UTC 2014,0.12,48.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:19:09 UTC 2014,0.12,34.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:19:18 UTC 2014,0.12,34.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:19:26 UTC 2014,0.12,31.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:19:34 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:19:42 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:19:51 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:19:59 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:20:07 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:20:13 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:20:18 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:20:23 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:20:28 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:20:33 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:20:38 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:20:44 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:20:49 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:20:54 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:20:59 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:21:04 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:21:09 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:21:14 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:21:20 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:21:25 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:21:30 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:21:36 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:21:41 UTC 2014,0.12,78.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:21:46 UTC 2014,0.12,78.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:21:52 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:21:57 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:22:02 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:22:08 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:22:13 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:22:19 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:22:24 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:22:29 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:22:34 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:22:40 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:22:45 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:22:50 UTC 2014,0.12,49.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:22:56 UTC 2014,0.12,49.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:23:02 UTC 2014,0.12,1.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:23:07 UTC 2014,0.12,1.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:23:12 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:23:18 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:23:23 UTC 2014,0.12,77.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:23:29 UTC 2014,0.12,77.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:23:34 UTC 2014,0.12,39.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:23:39 UTC 2014,0.12,39.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:23:44 UTC 2014,0.12,192.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:23:49 UTC 2014,0.12,147.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:23:55 UTC 2014,0.12,147.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:24:00 UTC 2014,0.12,169.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:24:05 UTC 2014,0.12,169.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:24:11 UTC 2014,0.12,182.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:24:16 UTC 2014,0.12,182.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:24:22 UTC 2014,0.12,42.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:24:27 UTC 2014,0.12,42.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:24:32 UTC 2014,0.12,183.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:24:38 UTC 2014,0.12,183.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:24:43 UTC 2014,0.12,240.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:24:48 UTC 2014,0.12,240.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:24:53 UTC 2014,0.12,10.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:24:59 UTC 2014,0.12,10.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:25:04 UTC 2014,0.12,169.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:25:09 UTC 2014,0.12,219.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:25:15 UTC 2014,0.12,219.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:25:20 UTC 2014,0.12,13.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:25:26 UTC 2014,0.12,13.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:25:34 UTC 2014,0.12,139.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:25:42 UTC 2014,0.12,147.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:25:52 UTC 2014,0.12,212.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:26:01 UTC 2014,0.12,204.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:26:09 UTC 2014,0.12,7.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:26:17 UTC 2014,0.12,7.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:26:26 UTC 2014,0.12,184.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:26:34 UTC 2014,0.12,110.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:26:42 UTC 2014,0.12,212.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:26:51 UTC 2014,0.12,206.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:27:00 UTC 2014,0.12,186.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:27:08 UTC 2014,0.12,201.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:27:16 UTC 2014,0.12,201.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:27:25 UTC 2014,0.12,160.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:27:33 UTC 2014,0.12,280.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:27:41 UTC 2014,0.12,3.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:27:47 UTC 2014,0.12,3.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:27:53 UTC 2014,0.12,212.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:27:59 UTC 2014,0.12,212.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:28:04 UTC 2014,0.12,111.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:28:09 UTC 2014,0.12,111.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:28:14 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:28:19 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:28:25 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:28:30 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:28:36 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:28:41 UTC 2014,0.12,1.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:28:46 UTC 2014,0.12,1.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:28:52 UTC 2014,0.12,107.0,1.0,EventProcessingServiceUnit_scaleOut,
Mon Feb 10 20:28:57 UTC 2014,0.12,107.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:29:05 UTC 2014,0.12,204.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:29:13 UTC 2014,0.12,204.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:29:21 UTC 2014,0.12,225.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:29:32 UTC 2014,0.12,62.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:29:41 UTC 2014,0.12,191.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:29:50 UTC 2014,0.12,200.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:29:59 UTC 2014,0.12,230.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:30:07 UTC 2014,0.12,230.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:30:16 UTC 2014,0.12,46.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:30:24 UTC 2014,0.12,204.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:30:32 UTC 2014,0.12,148.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:30:41 UTC 2014,0.12,194.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:30:50 UTC 2014,0.12,42.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:30:59 UTC 2014,0.12,162.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:31:07 UTC 2014,0.12,162.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:31:15 UTC 2014,0.12,172.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:31:23 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:31:31 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:31:40 UTC 2014,0.12,104.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:31:48 UTC 2014,0.12,104.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:31:56 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:32:05 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:32:13 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:32:21 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:32:30 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:32:38 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:32:46 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:32:54 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Mon Feb 10 20:33:02 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:33:10 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:33:17 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:33:23 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:33:28 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:33:33 UTC 2014,0.12,164.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:33:39 UTC 2014,0.12,164.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:33:44 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:33:49 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:33:54 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:33:59 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:34:04 UTC 2014,0.12,217.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:34:09 UTC 2014,0.12,47.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:34:15 UTC 2014,0.12,47.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:34:20 UTC 2014,0.12,31.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:34:26 UTC 2014,0.12,31.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:34:31 UTC 2014,0.12,213.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:34:37 UTC 2014,0.12,213.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:34:42 UTC 2014,0.12,168.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:34:48 UTC 2014,0.12,168.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:34:53 UTC 2014,0.12,197.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:34:58 UTC 2014,0.12,197.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:35:03 UTC 2014,0.12,205.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:35:09 UTC 2014,0.12,205.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:35:14 UTC 2014,0.12,213.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:35:19 UTC 2014,0.12,213.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:35:25 UTC 2014,0.12,215.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:35:30 UTC 2014,0.12,216.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:35:35 UTC 2014,0.12,216.0,1.0,DataNodeServiceUnit_scaleIn,
Mon Feb 10 20:35:40 UTC 2014,0.12,84.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:35:49 UTC 2014,0.12,120.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:35:58 UTC 2014,0.12,120.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:36:06 UTC 2014,0.12,202.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:36:14 UTC 2014,0.12,200.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:36:22 UTC 2014,0.12,213.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:36:31 UTC 2014,0.12,196.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:36:40 UTC 2014,0.12,49.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:36:49 UTC 2014,0.12,183.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:36:58 UTC 2014,0.12,183.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:37:06 UTC 2014,0.12,205.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:37:15 UTC 2014,0.12,204.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:37:23 UTC 2014,0.12,199.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:37:31 UTC 2014,0.12,29.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:37:40 UTC 2014,0.12,197.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:37:48 UTC 2014,0.12,197.0,1.0,DataNodeServiceUnit_scaleOut,DataNodeServiceUnit
Mon Feb 10 20:37:56 UTC 2014,0.12,200.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:38:02 UTC 2014,0.12,211.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:38:09 UTC 2014,0.12,211.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:38:14 UTC 2014,0.12,209.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:38:19 UTC 2014,0.12,209.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:38:24 UTC 2014,0.12,180.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:38:29 UTC 2014,0.12,180.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:38:34 UTC 2014,0.12,202.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:38:39 UTC 2014,0.12,202.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:38:45 UTC 2014,0.12,207.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:38:50 UTC 2014,0.12,211.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:38:55 UTC 2014,0.12,211.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:39:00 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:39:06 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:39:12 UTC 2014,0.12,231.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:39:17 UTC 2014,0.12,231.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:39:22 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:39:28 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:39:33 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:39:39 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:39:44 UTC 2014,0.12,4.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:39:49 UTC 2014,0.12,4.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:39:55 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:40:00 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:40:05 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:40:10 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:40:16 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:40:22 UTC 2014,0.12,126.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:40:27 UTC 2014,0.12,126.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:40:32 UTC 2014,0.12,30.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:40:38 UTC 2014,0.12,30.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:40:43 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:40:48 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:40:54 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:40:59 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:41:04 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:41:09 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:41:14 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:41:19 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:41:24 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:41:30 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:41:35 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:41:40 UTC 2014,0.12,0.0,1.0,DataNodeServiceUnit_scaleOut,
Mon Feb 10 20:41:45 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:41:54 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:42:02 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:42:10 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:42:19 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:42:28 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:42:36 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:42:44 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:42:52 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:43:01 UTC 2014,0.12,205.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:43:10 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:43:18 UTC 2014,0.12,0.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:43:26 UTC 2014,0.12,14.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:43:35 UTC 2014,0.12,203.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
Mon Feb 10 20:43:43 UTC 2014,0.12,236.0,1.0,EventProcessingServiceUnit_scaleOut,EventProcessingServiceUnit
