Time ,cpuUsage ,cost ,latency ,numberOfVMs , ongoingAction, targetedNodeID
Tue Feb 18 09:51:05 UTC 2014,37.95,0.36,0.3245,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:51:10 UTC 2014,37.95,0.36,0.3245,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:51:15 UTC 2014,36.8,0.36,0.3245,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:51:20 UTC 2014,36.8,0.36,0.3245,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:51:25 UTC 2014,36.8,0.36,0.3245,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:51:30 UTC 2014,35.7,0.36,0.3245,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:51:35 UTC 2014,35.7,0.36,0.3245,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:51:41 UTC 2014,35.7,0.36,0.3245,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:51:46 UTC 2014,36.55,0.36,0.3245,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:51:51 UTC 2014,36.55,0.36,0.3245,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:51:56 UTC 2014,36.55,0.36,0.3245,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:52:01 UTC 2014,36.55,0.36,0.3245,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:52:06 UTC 2014,38.6,0.36,0.3243,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:52:11 UTC 2014,38.6,0.36,0.3243,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:52:16 UTC 2014,38.6,0.36,0.3243,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:52:21 UTC 2014,42.625,0.36,0.3243,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:52:26 UTC 2014,29.25,0.36,0.3241,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:52:31 UTC 2014,29.25,0.36,0.3241,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:52:36 UTC 2014,29.25,0.36,0.3241,3.0,EventProcessingServiceUnit_scaleOut,
Tue Feb 18 09:52:41 UTC 2014,29.25,0.36,0.3239,3.0,EventProcessingServiceUnit_scaleOut,
