Time ,cpuUsage ,cost ,latency ,numberOfVMs , ongoingAction, targetedNodeID
Tue Feb 18 09:57:07 UTC 2014,66.5667,0.36,0.2219,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:57:12 UTC 2014,66.5667,0.36,0.2219,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:57:17 UTC 2014,66.5667,0.36,0.2219,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:57:22 UTC 2014,66.5667,0.36,0.2219,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:57:27 UTC 2014,60.6333,0.36,0.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:57:32 UTC 2014,60.6333,0.36,0.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:57:37 UTC 2014,60.6333,0.36,0.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:57:43 UTC 2014,64.0333,0.36,0.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:57:48 UTC 2014,64.0333,0.36,0.0,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:57:53 UTC 2014,66.1667,0.36,0.3518,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:57:58 UTC 2014,66.1667,0.36,0.3518,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:58:03 UTC 2014,66.1667,0.36,0.3518,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:58:08 UTC 2014,66.1667,0.36,0.3518,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:58:13 UTC 2014,66.1667,0.36,0.3518,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:58:18 UTC 2014,63.2,0.36,0.3469,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:58:23 UTC 2014,63.2,0.36,0.3469,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:58:28 UTC 2014,63.3,0.36,0.3356,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:58:33 UTC 2014,63.3,0.36,0.3356,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:58:38 UTC 2014,62.8333,0.36,0.3312,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:58:43 UTC 2014,62.8333,0.36,0.3312,3.0,DataNodeServiceUnit_scaleOut,
Tue Feb 18 09:58:48 UTC 2014,56.2333,0.36,0.3298,3.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 09:58:57 UTC 2014,59.1333,0.36,0.3295,3.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 09:59:07 UTC 2014,59.1333,0.36,0.3295,3.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 09:59:16 UTC 2014,59.1333,0.36,0.3295,3.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 09:59:25 UTC 2014,61.6,0.36,0.3281,3.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 09:59:34 UTC 2014,61.6,0.36,0.3281,3.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 09:59:43 UTC 2014,61.6,0.36,0.3281,3.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 09:59:52 UTC 2014,62.8,0.36,0.318,3.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 10:00:01 UTC 2014,62.5333,0.36,0.3121,3.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 10:00:10 UTC 2014,64.2667,0.36,0.3087,3.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 10:00:19 UTC 2014,63.2,0.36,0.322,3.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 10:00:28 UTC 2014,59.45,0.36,0.32,3.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 10:00:37 UTC 2014,49.85,0.36,0.3182,3.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 10:00:46 UTC 2014,49.85,0.36,0.3173,3.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
Tue Feb 18 10:00:55 UTC 2014,56.2,0.36,0.3159,3.0,DataNodeServiceUnit_scaleIn,DataNodeServiceUnit
