Time ,cost ,numberOfVMs , ongoingAction, targetedNodeID
Thu Feb 20 12:17:31 UTC 2014,0.12,1.0,,
Thu Feb 20 12:17:37 UTC 2014,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 12:20:23 UTC 2014,5.9656,0.12,49.3201,0.8,0.0,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:20:28 UTC 2014,5.9656,0.12,49.3201,0.8,0.0,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:20:33 UTC 2014,5.9656,0.12,49.3201,0.8,0.0,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:20:38 UTC 2014,11.2903,0.12,49.1991,0.8,0.0,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:20:43 UTC 2014,11.2903,0.12,49.1991,0.8,0.0,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:20:48 UTC 2014,7.528,0.12,49.2966,0.6667,0.0,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:20:54 UTC 2014,7.528,0.12,49.2966,0.6667,0.0,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:20:59 UTC 2014,7.528,0.12,49.194,0.6667,0.0,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:21:04 UTC 2014,6.2817,0.12,49.194,0.6667,0.0,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:21:09 UTC 2014,6.2817,0.12,49.194,0.6667,0.0,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:21:14 UTC 2014,11.7766,0.12,49.3681,0.6667,0.0,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:21:19 UTC 2014,11.7766,0.12,49.3681,0.6667,0.0,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:21:24 UTC 2014,8.4008,0.12,49.4935,0.8,0.0,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:21:29 UTC 2014,8.4008,0.12,49.4935,0.8,0.0,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:21:34 UTC 2014,8.4008,0.12,49.4935,0.8,0.0,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:21:39 UTC 2014,9.6643,0.12,49.6132,0.8,0.0,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:21:44 UTC 2014,9.6643,0.12,49.6132,0.8,0.0,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:21:49 UTC 2014,8.1549,0.12,49.5746,0.7667,0.0,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:21:54 UTC 2014,8.1549,0.12,49.5746,0.7667,0.0,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:22:00 UTC 2014,5.8409,0.12,49.9121,0.7667,0.0,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:22:05 UTC 2014,5.8409,0.12,49.9121,0.7667,0.0,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:22:10 UTC 2014,5.8409,0.12,49.9121,0.7667,0.0,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:22:15 UTC 2014,11.336,0.12,49.6803,0.7667,0.0,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:22:20 UTC 2014,11.336,0.12,49.6803,0.7667,0.0,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:22:25 UTC 2014,5.3862,0.12,49.4933,0.7667,0.0,1.0,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 12:22:36 UTC 2014,5.3862,0.12,50.1532,0.7667,0.0,1.0,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 12:22:47 UTC 2014,7.5988,0.12,49.6884,0.7333,0.0,1.0,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 12:22:58 UTC 2014,7.5988,0.12,50.0838,0.7333,0.0,1.0,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 12:23:09 UTC 2014,8.5977,0.12,50.3258,0.7333,0.0,1.0,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 12:23:20 UTC 2014,15.0249,0.12,51.7159,0.8,0.0,1.0,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 12:23:31 UTC 2014,11.5268,0.12,51.7159,0.8,0.0,1.0,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 12:23:43 UTC 2014,13.2931,0.12,52.6646,0.8,0.0,1.0,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 12:23:54 UTC 2014,11.8712,0.12,52.4628,0.6333,0.0,1.0,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 12:24:05 UTC 2014,10.1523,0.12,42.9141,0.6333,0.0,1.0,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 12:24:16 UTC 2014,9.5142,0.12,43.7675,0.6333,0.0,1.0,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 12:24:27 UTC 2014,8.6558,0.12,44.1558,0.0,0.0,1.0,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 12:24:38 UTC 2014,15.71,0.12,56.3715,0.0,0.0,1.0,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 12:24:49 UTC 2014,18.995,0.12,61.8363,0.3,0.0,1.0,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 12:25:00 UTC 2014,20.0815,0.12,67.1764,0.3,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:25:05 UTC 2014,20.0815,0.12,67.1764,0.3,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:25:10 UTC 2014,20.0815,0.12,67.1764,0.3,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:25:15 UTC 2014,23.3029,0.12,75.0459,0.3,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:25:20 UTC 2014,23.3029,0.12,75.0459,0.3,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:25:25 UTC 2014,27.0325,0.12,81.1724,0.5667,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:25:30 UTC 2014,27.0325,0.12,81.1724,0.5667,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:25:35 UTC 2014,27.0325,0.12,81.1724,0.5667,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:25:41 UTC 2014,21.6904,0.12,85.0542,0.5667,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:25:46 UTC 2014,21.6904,0.12,85.0542,0.5667,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:25:51 UTC 2014,21.7039,0.12,86.1251,0.5667,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:25:56 UTC 2014,21.7039,0.12,86.1251,0.5667,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:26:01 UTC 2014,24.2116,0.12,87.2476,0.5667,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:26:06 UTC 2014,24.2116,0.12,87.2476,0.5667,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:26:11 UTC 2014,24.2116,0.12,87.2476,0.5667,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:26:16 UTC 2014,24.2211,0.12,87.8995,0.5667,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:26:21 UTC 2014,24.2211,0.12,87.8995,0.5667,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:26:26 UTC 2014,25.8393,0.12,90.5357,0.7667,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:26:31 UTC 2014,25.8393,0.12,90.5357,0.7667,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:26:36 UTC 2014,25.8393,0.12,90.5357,0.7667,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:26:41 UTC 2014,24.7444,0.12,93.8071,0.7667,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:26:46 UTC 2014,24.7444,0.12,93.8071,0.7667,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:26:52 UTC 2014,27.1894,0.12,94.8587,0.7,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:26:57 UTC 2014,27.1894,0.12,94.8587,0.7,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:27:02 UTC 2014,29.0092,0.12,95.8384,0.7,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:27:07 UTC 2014,29.0092,0.12,95.8384,0.7,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:27:12 UTC 2014,43.2074,0.12,96.8211,0.7,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:27:17 UTC 2014,43.2074,0.12,96.8211,0.7,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:27:22 UTC 2014,29.4178,0.12,95.8916,0.7,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:27:27 UTC 2014,29.4178,0.12,95.8916,0.7,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:27:32 UTC 2014,29.4178,0.12,95.8916,0.7,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:27:37 UTC 2014,29.4178,0.12,95.8916,0.7,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:27:42 UTC 2014,35.9837,0.12,96.3555,0.7,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:27:47 UTC 2014,35.9837,0.12,96.3555,0.7,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:27:52 UTC 2014,35.9837,0.12,96.3555,0.7,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:27:57 UTC 2014,35.9837,0.12,96.3555,0.7,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:28:03 UTC 2014,35.9837,0.12,96.3555,0.7,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:28:08 UTC 2014,35.9837,0.12,96.3555,0.7,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:28:13 UTC 2014,35.9837,0.12,96.3555,0.7,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:28:18 UTC 2014,35.9837,0.12,96.3555,0.7,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:28:23 UTC 2014,35.9837,0.12,96.3555,0.7,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:28:28 UTC 2014,35.9837,0.12,96.3555,0.7,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:28:33 UTC 2014,35.9837,0.12,96.3555,0.7,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:28:38 UTC 2014,35.9837,0.12,96.3555,0.7,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:28:43 UTC 2014,35.9837,0.12,96.3555,0.7,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:28:48 UTC 2014,35.9837,0.12,96.3555,0.7,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:28:53 UTC 2014,35.9837,0.12,96.3555,0.7,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:28:58 UTC 2014,35.9837,0.12,96.3555,0.7,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:29:03 UTC 2014,35.9837,0.12,96.3555,0.7,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:29:08 UTC 2014,0.12,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:29:14 UTC 2014,0.12,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:29:19 UTC 2014,0.12,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:29:24 UTC 2014,0.12,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:29:29 UTC 2014,0.12,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:29:34 UTC 2014,0.12,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:29:39 UTC 2014,0.12,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:29:44 UTC 2014,0.12,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:29:49 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:29:54 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:29:59 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:30:04 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:30:09 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:30:14 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:30:19 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:30:24 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:30:29 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:30:35 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:30:40 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:30:45 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:30:50 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:30:55 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:31:00 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:31:05 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:31:10 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:31:15 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:31:20 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:31:25 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:31:30 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:31:35 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:31:40 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:31:45 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:31:50 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:31:55 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:32:01 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:32:06 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:32:11 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:32:16 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:32:21 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:32:26 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:32:31 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:32:36 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:32:41 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:32:46 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:32:51 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:32:56 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:33:01 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:33:06 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:33:11 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:33:17 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:33:22 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:33:27 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:33:32 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:33:37 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:33:42 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:33:47 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:33:52 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:33:57 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:34:02 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:34:07 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:34:12 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:34:17 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:34:23 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:34:28 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:34:33 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:34:38 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:34:43 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:34:48 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:34:53 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:34:58 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:35:03 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:35:08 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:35:13 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:35:18 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:35:23 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:35:29 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:35:34 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:35:39 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:35:44 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:35:49 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:35:54 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:35:59 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:36:04 UTC 2014,0.12,1.0,AppServer_scaleIn,
Thu Feb 20 12:36:09 UTC 2014,8.4253,0.12,20.4125,0.0,0.0,1.0,AppServer_scaleIn,
Thu Feb 20 12:36:14 UTC 2014,8.4253,0.12,20.4125,0.0,0.0,1.0,AppServer_scaleIn,
Thu Feb 20 12:36:19 UTC 2014,8.4253,0.12,20.4125,0.0,0.0,1.0,AppServer_scaleIn,
Thu Feb 20 12:36:24 UTC 2014,8.8889,0.12,25.2888,0.0,0.0,1.0,AppServer_scaleIn,
Thu Feb 20 12:36:29 UTC 2014,8.8889,0.12,25.2888,0.0,0.0,1.0,AppServer_scaleIn,
Thu Feb 20 12:36:34 UTC 2014,9.5142,0.12,28.9429,0.5667,0.0,1.0,AppServer_scaleIn,
Thu Feb 20 12:36:40 UTC 2014,9.5142,0.12,28.9429,0.5667,0.0,1.0,AppServer_scaleIn,
Thu Feb 20 12:36:45 UTC 2014,10.537,0.12,31.7247,0.5667,0.0,1.0,AppServer_scaleIn,
Thu Feb 20 12:36:50 UTC 2014,10.537,0.12,31.7247,0.5667,0.0,1.0,AppServer_scaleIn,
Thu Feb 20 12:36:55 UTC 2014,10.537,0.12,31.7247,0.5667,0.0,1.0,AppServer_scaleIn,
Thu Feb 20 12:37:00 UTC 2014,9.3023,0.12,33.7604,0.5667,0.0,1.0,AppServer_scaleIn,
Thu Feb 20 12:37:05 UTC 2014,9.3023,0.12,33.7604,0.5667,0.0,1.0,AppServer_scaleIn,
Thu Feb 20 12:37:10 UTC 2014,6.6937,0.12,34.0593,0.6667,0.0,1.0,AppServer_scaleIn,
Thu Feb 20 12:37:15 UTC 2014,6.6937,0.12,34.0593,0.6667,0.0,1.0,AppServer_scaleIn,
Thu Feb 20 12:37:20 UTC 2014,6.6937,0.12,34.0593,0.6667,0.0,1.0,AppServer_scaleIn,
Thu Feb 20 12:37:25 UTC 2014,10.3239,0.12,34.7179,0.6667,0.0,1.0,AppServer_scaleIn,
Thu Feb 20 12:37:30 UTC 2014,10.3239,0.12,34.7179,0.6667,0.0,1.0,AppServer_scaleIn,
Thu Feb 20 12:37:35 UTC 2014,10.521,0.12,35.4708,0.6667,0.0,1.0,AppServer_scaleIn,
Thu Feb 20 12:37:40 UTC 2014,10.521,0.12,35.4708,0.6667,0.0,1.0,AppServer_scaleIn,
Thu Feb 20 12:37:46 UTC 2014,10.4,0.12,35.7383,0.6667,0.0,1.0,AppServer_scaleIn,
Thu Feb 20 12:37:51 UTC 2014,10.4,0.12,35.7383,0.6667,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:37:58 UTC 2014,6.1678,0.12,36.0058,0.6667,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:38:03 UTC 2014,6.1678,0.12,36.0058,0.6667,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:38:08 UTC 2014,7.9027,0.12,35.6999,0.7,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:38:13 UTC 2014,7.9027,0.12,35.6999,0.7,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:38:18 UTC 2014,7.9027,0.12,35.6999,0.7,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:38:23 UTC 2014,8.7221,0.12,35.3591,0.7,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:38:29 UTC 2014,8.7221,0.12,35.3591,0.7,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:38:34 UTC 2014,10.0406,0.12,35.8637,0.7667,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:38:39 UTC 2014,10.0406,0.12,35.8637,0.7667,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:38:44 UTC 2014,11.6044,0.12,35.4065,0.7667,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:38:49 UTC 2014,11.6044,0.12,35.4065,0.7667,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:38:54 UTC 2014,11.6044,0.12,35.4065,0.7667,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:38:59 UTC 2014,10.6747,0.12,36.5792,0.7667,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:39:04 UTC 2014,10.6747,0.12,36.5792,0.7667,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:39:09 UTC 2014,10.4462,0.12,35.4137,0.7667,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:39:15 UTC 2014,10.4462,0.12,35.4137,0.7667,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:39:20 UTC 2014,10.4462,0.12,35.4137,0.7667,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:39:25 UTC 2014,7.6459,0.12,35.866,0.7667,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:39:30 UTC 2014,7.6459,0.12,35.866,0.7667,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:39:35 UTC 2014,11.1789,0.12,35.8282,0.7333,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:39:40 UTC 2014,11.1789,0.12,35.8282,0.7333,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:39:45 UTC 2014,5.9305,0.12,35.9719,0.7333,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:39:50 UTC 2014,5.9305,0.12,35.9719,0.7333,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:39:55 UTC 2014,5.9305,0.12,35.9719,0.7333,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:40:00 UTC 2014,7.8629,0.12,36.3291,0.7333,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:40:05 UTC 2014,7.8629,0.12,36.3291,0.7333,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:40:11 UTC 2014,7.8788,0.12,36.7765,0.6,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:40:16 UTC 2014,7.8788,0.12,36.7765,0.6,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:40:21 UTC 2014,7.8788,0.12,36.7765,0.6,0.0,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:40:26 UTC 2014,7.5453,0.12,37.1897,0.6,0.0,1.0,CassandraNode_scaleIn,
