Time ,cost ,numberOfVMs , ongoingAction, targetedNodeID
Thu Feb 20 12:42:52 UTC 2014,4.6981,0.24,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:42:57 UTC 2014,5.5998,0.24,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:43:02 UTC 2014,5.5998,0.24,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:43:07 UTC 2014,5.5998,0.24,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:43:13 UTC 2014,4.0199,0.24,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:43:18 UTC 2014,4.0199,0.24,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:43:23 UTC 2014,4.6504,0.24,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:43:28 UTC 2014,4.6253,0.24,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:43:33 UTC 2014,4.6253,0.24,2.0,CassandraNode_scaleIn,
Thu Feb 20 12:43:38 UTC 2014,4.7846,0.24,2.0,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 12:43:46 UTC 2014,4.7846,0.24,2.0,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 12:43:54 UTC 2014,5.0147,0.24,2.0,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 12:44:02 UTC 2014,5.5057,0.24,2.0,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 12:44:10 UTC 2014,5.5057,0.24,2.0,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 12:44:18 UTC 2014,5.7033,0.24,2.0,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 12:44:26 UTC 2014,5.7033,0.24,2.0,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 12:44:35 UTC 2014,6.1191,0.24,2.0,CassandraNode_scaleOut,
Thu Feb 20 12:44:43 UTC 2014,6.1508,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:44:48 UTC 2014,6.2762,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:44:53 UTC 2014,6.2762,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:44:58 UTC 2014,5.2157,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:45:03 UTC 2014,5.2157,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:45:08 UTC 2014,5.2157,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:45:13 UTC 2014,5.9448,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:45:18 UTC 2014,5.7943,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:45:23 UTC 2014,5.5101,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:45:28 UTC 2014,5.5101,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:45:34 UTC 2014,5.5101,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:45:39 UTC 2014,5.9176,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:45:44 UTC 2014,5.9176,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:45:49 UTC 2014,6.0425,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:45:54 UTC 2014,5.4116,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:45:59 UTC 2014,5.4116,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:46:04 UTC 2014,5.9633,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:46:09 UTC 2014,5.9633,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:46:14 UTC 2014,5.9633,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:46:19 UTC 2014,41.9347,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:46:24 UTC 2014,41.9347,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:46:30 UTC 2014,41.9347,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:46:35 UTC 2014,31.6367,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:46:40 UTC 2014,31.6367,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:46:45 UTC 2014,32.0423,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:46:50 UTC 2014,7.3052,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:46:55 UTC 2014,7.3052,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:47:00 UTC 2014,8.3644,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:47:05 UTC 2014,8.3644,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:47:10 UTC 2014,8.3644,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:47:16 UTC 2014,7.2646,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:47:21 UTC 2014,7.1893,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:47:27 UTC 2014,8.2587,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:47:32 UTC 2014,8.2587,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:47:37 UTC 2014,8.2712,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:47:42 UTC 2014,8.7723,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:47:48 UTC 2014,8.7723,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:47:53 UTC 2014,7.6952,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:47:58 UTC 2014,7.6952,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:48:04 UTC 2014,8.4249,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:48:09 UTC 2014,8.4249,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:48:14 UTC 2014,8.4249,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:48:20 UTC 2014,8.8839,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:48:25 UTC 2014,8.8839,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:48:30 UTC 2014,8.8839,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:48:35 UTC 2014,33.8075,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:48:40 UTC 2014,33.8075,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:48:46 UTC 2014,33.6251,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:48:51 UTC 2014,33.6251,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:48:56 UTC 2014,33.6251,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:49:01 UTC 2014,34.2026,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:49:07 UTC 2014,23.1447,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:49:12 UTC 2014,23.1447,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:49:17 UTC 2014,23.3578,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:49:22 UTC 2014,22.8406,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:49:28 UTC 2014,13.9036,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:49:33 UTC 2014,13.9913,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:49:38 UTC 2014,13.6792,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:49:43 UTC 2014,13.6792,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:49:49 UTC 2014,13.6792,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:49:54 UTC 2014,18.9734,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:49:59 UTC 2014,14.006,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:50:04 UTC 2014,8.4921,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:50:10 UTC 2014,8.4921,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:50:15 UTC 2014,8.4921,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:50:20 UTC 2014,8.2498,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:50:25 UTC 2014,8.3124,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:50:31 UTC 2014,8.3249,0.36,3.0,CassandraNode_scaleOut,
Thu Feb 20 12:50:36 UTC 2014,8.1302,0.36,3.0,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 12:50:44 UTC 2014,8.5423,0.36,3.0,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 12:50:52 UTC 2014,8.5423,0.36,3.0,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 12:51:01 UTC 2014,7.3182,0.36,3.0,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 12:51:09 UTC 2014,7.3182,0.36,3.0,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 12:51:17 UTC 2014,7.3469,0.36,3.0,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 12:51:26 UTC 2014,8.3844,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:51:31 UTC 2014,8.3844,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:51:36 UTC 2014,7.2825,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:51:42 UTC 2014,7.2825,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:51:47 UTC 2014,7.2701,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:51:52 UTC 2014,7.2701,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:51:57 UTC 2014,7.1858,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:52:03 UTC 2014,7.3075,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:52:08 UTC 2014,7.3075,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:52:13 UTC 2014,7.3701,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:52:19 UTC 2014,8.1355,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:52:24 UTC 2014,8.1355,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:52:29 UTC 2014,8.1355,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:52:34 UTC 2014,7.9036,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:52:40 UTC 2014,7.9036,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:52:45 UTC 2014,7.2933,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:52:51 UTC 2014,7.2933,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:52:56 UTC 2014,7.2933,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:53:01 UTC 2014,32.52,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:53:06 UTC 2014,32.52,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:53:12 UTC 2014,32.52,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:53:17 UTC 2014,35.6407,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:53:22 UTC 2014,33.5228,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:53:27 UTC 2014,33.5228,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:53:33 UTC 2014,26.0718,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:53:38 UTC 2014,26.0581,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:53:43 UTC 2014,25.3123,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:53:48 UTC 2014,25.3123,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:53:54 UTC 2014,25.3123,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:53:59 UTC 2014,24.8913,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:54:05 UTC 2014,9.4814,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:54:10 UTC 2014,9.4814,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:54:15 UTC 2014,9.4146,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:54:21 UTC 2014,13.6764,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:54:26 UTC 2014,12.7789,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:54:31 UTC 2014,12.7872,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:54:37 UTC 2014,9.4375,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:54:42 UTC 2014,9.4375,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:54:47 UTC 2014,13.3194,0.48,4.0,CassandraNode_scaleOut,
Thu Feb 20 12:54:53 UTC 2014,13.3194,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:54:58 UTC 2014,9.6371,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:55:03 UTC 2014,9.6371,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:55:08 UTC 2014,9.6371,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:55:14 UTC 2014,10.0783,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:55:19 UTC 2014,10.0783,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:55:24 UTC 2014,10.0783,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:55:29 UTC 2014,9.9951,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:55:35 UTC 2014,9.9951,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:55:40 UTC 2014,11.4199,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:55:45 UTC 2014,11.4199,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:55:50 UTC 2014,11.4199,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:55:56 UTC 2014,9.8341,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:56:01 UTC 2014,9.9009,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:56:06 UTC 2014,9.4521,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:56:11 UTC 2014,9.4939,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:56:17 UTC 2014,11.1682,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:56:22 UTC 2014,11.1682,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:56:27 UTC 2014,11.1515,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:56:32 UTC 2014,11.1515,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:56:38 UTC 2014,10.2236,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:56:43 UTC 2014,10.2236,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:56:48 UTC 2014,11.0684,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:56:53 UTC 2014,11.0684,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:56:59 UTC 2014,11.3499,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:57:04 UTC 2014,11.3499,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:57:09 UTC 2014,11.3499,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:57:15 UTC 2014,11.3252,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:57:20 UTC 2014,11.3252,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:57:25 UTC 2014,11.4778,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:57:30 UTC 2014,11.436,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:57:36 UTC 2014,11.436,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:57:41 UTC 2014,11.7518,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:57:47 UTC 2014,11.7351,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:57:52 UTC 2014,11.7351,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:57:57 UTC 2014,11.9238,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:58:03 UTC 2014,12.0156,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:58:08 UTC 2014,11.7956,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:58:13 UTC 2014,11.7956,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:58:19 UTC 2014,11.7607,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:58:25 UTC 2014,11.7607,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:58:30 UTC 2014,11.8193,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:58:36 UTC 2014,11.1786,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:58:41 UTC 2014,11.1786,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:58:46 UTC 2014,11.7992,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:58:51 UTC 2014,11.7992,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:58:57 UTC 2014,11.7992,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:59:02 UTC 2014,11.8203,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:59:07 UTC 2014,11.8203,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:59:12 UTC 2014,12.376,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:59:18 UTC 2014,12.3426,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:59:23 UTC 2014,12.4302,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:59:28 UTC 2014,12.4136,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:59:34 UTC 2014,12.4136,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:59:39 UTC 2014,12.4136,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:59:44 UTC 2014,11.1732,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:59:49 UTC 2014,13.621,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 12:59:55 UTC 2014,13.7635,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 13:00:00 UTC 2014,13.7635,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 13:00:07 UTC 2014,13.7635,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 13:00:13 UTC 2014,13.7635,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 13:00:18 UTC 2014,13.3981,0.48,4.0,AppServer_scaleIn,
Thu Feb 20 13:00:23 UTC 2014,9.8795,0.48,4.0,AppServer_scaleIn,
