Time ,cost ,numberOfVMs , ongoingAction, targetedNodeID
Fri Feb 21 10:04:11 UTC 2014,96.8032,0.12,37.0,54.1848,0.7333,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 10:04:22 UTC 2014,95.6044,0.12,37.0,57.4606,0.8,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 10:04:33 UTC 2014,95.4046,0.12,37.0,57.4606,0.8,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 10:04:44 UTC 2014,94.4,0.12,37.0,60.3136,0.6667,1.0,CassandraNode_scaleOut,CassandraNode
Fri Feb 21 10:04:55 UTC 2014,94.5,0.12,37.0,64.1266,0.6667,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:05:05 UTC 2014,93.8062,0.12,37.0,63.6052,0.6667,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:05:10 UTC 2014,93.8062,0.12,37.0,63.6052,0.6667,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:05:15 UTC 2014,92.2078,0.12,37.0,62.1843,0.6667,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:05:20 UTC 2014,92.2078,0.12,37.0,62.1843,0.6667,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:05:26 UTC 2014,92.8072,0.12,37.0,62.9392,0.8,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:05:31 UTC 2014,92.8072,0.12,37.0,62.9392,0.8,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:05:36 UTC 2014,92.8072,0.12,37.0,62.9392,0.8,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:05:41 UTC 2014,92.9071,0.12,37.0,59.2294,0.8,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:05:46 UTC 2014,92.9071,0.12,37.0,59.2294,0.8,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:05:51 UTC 2014,93.1,0.12,37.0,61.288,0.8667,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:05:56 UTC 2014,93.1,0.12,37.0,61.288,0.8667,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:06:01 UTC 2014,92.9212,0.12,37.0,62.4775,0.8667,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:06:06 UTC 2014,92.9212,0.12,37.0,62.4775,0.8667,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:06:11 UTC 2014,92.9212,0.12,37.0,62.4775,0.8667,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:06:16 UTC 2014,93.7063,0.12,37.0,59.4563,0.8667,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:06:21 UTC 2014,93.7063,0.12,37.0,59.4563,0.8667,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:06:26 UTC 2014,92.2846,0.12,37.0,61.5325,0.8387,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:06:31 UTC 2014,92.2846,0.12,37.0,61.5325,0.8387,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:06:37 UTC 2014,92.2846,0.12,37.0,61.5325,0.8387,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:06:42 UTC 2014,93.6937,0.12,37.0,64.8097,0.8387,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:06:47 UTC 2014,93.6937,0.12,37.0,64.8097,0.8387,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:06:52 UTC 2014,94.6947,0.12,37.0,67.2271,0.6667,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:06:57 UTC 2014,94.6947,0.12,37.0,67.2271,0.6667,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:07:02 UTC 2014,94.5,0.12,37.0,62.7148,0.6667,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:07:07 UTC 2014,94.5,0.12,37.0,62.7148,0.6667,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:07:12 UTC 2014,94.5,0.12,37.0,62.7148,0.6667,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:07:17 UTC 2014,94.6,0.12,37.0,64.0458,0.6667,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:07:22 UTC 2014,94.6,0.12,37.0,64.0458,0.6667,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:07:27 UTC 2014,92.7,0.12,37.0,59.7609,0.8,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:07:32 UTC 2014,92.7,0.12,37.0,59.7609,0.8,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:07:37 UTC 2014,92.7,0.12,37.0,59.7609,0.8,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:07:42 UTC 2014,95.5045,0.12,37.0,54.4102,0.8,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:07:48 UTC 2014,95.5045,0.12,37.0,54.4102,0.8,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:07:53 UTC 2014,95.005,0.12,37.0,56.981,0.9667,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:07:58 UTC 2014,95.005,0.12,37.0,56.981,0.9667,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:08:03 UTC 2014,88.8,0.12,37.0,61.1286,0.9667,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:08:08 UTC 2014,88.8,0.12,37.0,61.1286,0.9667,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:08:13 UTC 2014,88.8,0.12,37.0,61.1286,0.9667,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:08:18 UTC 2014,94.8847,0.12,37.0,63.3787,0.9667,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:08:23 UTC 2014,93.1932,0.12,37.0,64.2355,0.6452,1.0,CassandraNode_scaleOut,
Fri Feb 21 10:08:28 UTC 2014,93.1932,0.12,37.0,64.2355,0.6452,1.0,CassandraNode_scaleOut,
