Time ,cost ,numberOfVMs , ongoingAction, targetedNodeID
Thu Feb 20 12:17:31 UTC 2014,0.12,1.0,,
Thu Feb 20 12:17:37 UTC 2014,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 12:17:44 UTC 2014,9.9539,0.3,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 12:17:53 UTC 2014,9.9539,0.1002,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 12:18:02 UTC 2014,9.9478,0.1998,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 12:18:11 UTC 2014,9.9478,0.1998,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 12:18:20 UTC 2014,9.9478,0.2997,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 12:18:30 UTC 2014,9.9478,0.2997,0.12,1.0,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 12:18:39 UTC 2014,9.9539,0.3,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:18:44 UTC 2014,9.9539,0.3,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:18:49 UTC 2014,9.9539,0.1001,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:18:54 UTC 2014,9.9539,0.1001,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:18:59 UTC 2014,9.9539,0.1001,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:19:04 UTC 2014,9.9478,0.2002,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:19:09 UTC 2014,9.9478,0.2002,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:19:14 UTC 2014,9.9478,0.2002,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:19:20 UTC 2014,9.9478,0.2002,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:19:25 UTC 2014,9.9478,0.2002,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:19:30 UTC 2014,9.9478,0.2002,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:19:35 UTC 2014,9.9539,0.2002,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:19:40 UTC 2014,9.9539,0.2002,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:19:45 UTC 2014,9.9539,0.2002,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:19:50 UTC 2014,9.9539,0.2,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:19:55 UTC 2014,9.9539,0.2,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:20:00 UTC 2014,9.9539,0.2,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:20:05 UTC 2014,9.9478,0.1001,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:20:10 UTC 2014,9.9478,0.1001,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:20:16 UTC 2014,9.9478,0.0,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:20:21 UTC 2014,9.9478,0.0,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:20:26 UTC 2014,9.9478,0.0,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:20:31 UTC 2014,9.9478,0.0,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:20:36 UTC 2014,9.9599,0.1002,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:20:41 UTC 2014,9.9599,0.1002,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:20:46 UTC 2014,9.9599,0.1001,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:20:51 UTC 2014,9.9599,0.1001,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:20:56 UTC 2014,9.9599,0.1001,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:21:01 UTC 2014,9.9599,0.1001,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:21:06 UTC 2014,9.9539,0.1,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:21:11 UTC 2014,9.9539,0.1,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:21:17 UTC 2014,9.9539,0.2,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:21:22 UTC 2014,9.9539,0.2,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:21:27 UTC 2014,9.9539,0.2,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:21:32 UTC 2014,9.9599,0.0,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:21:37 UTC 2014,9.9599,0.0,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:21:42 UTC 2014,9.9599,0.0,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:21:47 UTC 2014,9.9599,0.1001,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:21:52 UTC 2014,9.9599,0.1001,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:21:57 UTC 2014,9.9599,0.1001,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:22:02 UTC 2014,9.9539,0.1,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:22:07 UTC 2014,9.9539,0.1,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:22:12 UTC 2014,9.9539,0.1,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:22:17 UTC 2014,9.9539,0.1001,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:22:22 UTC 2014,9.9539,0.1001,0.12,1.0,CassandraNode_scaleOut,
Thu Feb 20 12:22:27 UTC 2014,9.9539,0.1001,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 12:22:37 UTC 2014,9.9599,0.1001,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 12:22:46 UTC 2014,9.9599,0.1001,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 12:22:55 UTC 2014,9.9599,0.1001,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 12:23:04 UTC 2014,9.9599,0.1001,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 12:23:13 UTC 2014,9.9599,0.1001,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 12:23:22 UTC 2014,9.9539,0.1001,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 12:23:31 UTC 2014,9.9539,0.1001,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 12:23:40 UTC 2014,9.9599,0.0,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 12:23:49 UTC 2014,9.9599,0.1001,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 12:23:58 UTC 2014,9.9599,0.1001,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 12:24:07 UTC 2014,9.9708,3.5928,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 12:24:16 UTC 2014,9.9769,0.1001,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 12:24:25 UTC 2014,9.9769,0.1001,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 12:24:34 UTC 2014,9.9829,0.2,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 12:24:44 UTC 2014,9.9829,0.2,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 12:24:53 UTC 2014,10.0075,0.0999,0.12,1.0,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 12:25:02 UTC 2014,10.0014,0.1,0.12,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:25:07 UTC 2014,10.0014,0.1,0.12,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:25:12 UTC 2014,10.0014,0.1,0.12,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:25:17 UTC 2014,10.0014,0.2,0.12,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:25:22 UTC 2014,10.0014,0.2,0.12,1.0,CassandraNode_scaleIn,
Thu Feb 20 12:25:27 UTC 2014,10.0014,0.2,0.12,1.0,CassandraNode_scaleIn,
