Time ,cost ,numberOfVMs , ongoingAction, targetedNodeID
Fri Feb 21 10:00:11 UTC 2014,10.5072,47.85,0.24,0.6,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:00:16 UTC 2014,10.5072,46.7072,0.24,0.6,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:00:21 UTC 2014,10.5076,46.7573,0.24,0.6,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:00:27 UTC 2014,10.5076,48.3001,0.24,0.8667,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:00:32 UTC 2014,10.5076,48.3001,0.24,0.8667,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:00:37 UTC 2014,10.5136,48.35,0.24,0.8667,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:00:42 UTC 2014,10.5136,46.4536,0.24,0.8667,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:00:47 UTC 2014,10.5136,46.4536,0.24,0.8667,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:00:52 UTC 2014,10.5136,46.2039,0.24,0.6452,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:00:57 UTC 2014,10.5136,46.2039,0.24,0.6452,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:01:02 UTC 2014,10.5136,47.0531,0.24,0.6452,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:01:07 UTC 2014,10.5076,47.003,0.24,0.6452,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:01:12 UTC 2014,10.5076,47.003,0.24,0.6452,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:01:17 UTC 2014,10.5076,48.1481,0.24,0.6452,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:01:22 UTC 2014,10.5076,48.1982,0.24,0.6452,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:01:27 UTC 2014,10.5076,48.2001,0.24,0.8667,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:01:33 UTC 2014,10.5076,48.2001,0.24,0.8667,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:01:38 UTC 2014,10.5136,48.2501,0.24,0.8667,2.0,CassandraNode_scaleIn,
Fri Feb 21 10:01:43 UTC 2014,10.5136,48.5516,0.24,0.8667,2.0,CassandraNode_scaleIn,
