Time ,cpuUsage ,cost ,numberOfVMs , ongoingAction, targetedNodeID
Thu Feb 20 14:00:10 UTC 2014,64.5999,0.36,3,,
Thu Feb 20 14:00:15 UTC 2014,64.5999,0.36,3,,
Thu Feb 20 14:00:21 UTC 2014,61.3001,0.36,3,,
Thu Feb 20 14:00:26 UTC 2014,61.3001,0.36,3,,
Thu Feb 20 14:00:32 UTC 2014,61.3001,0.36,3,,
Thu Feb 20 14:00:38 UTC 2014,61.3001,0.36,3,,
Thu Feb 20 14:00:43 UTC 2014,57.4988,0.36,3,,
Thu Feb 20 14:00:48 UTC 2014,57.4988,0.36,3,,
Thu Feb 20 14:00:54 UTC 2014,57.4988,0.36,3,,
Thu Feb 20 14:00:59 UTC 2014,65.3025,0.36,3,,
Thu Feb 20 14:01:04 UTC 2014,68.463,0.36,3,,
Thu Feb 20 14:01:10 UTC 2014,68.463,0.36,3,,
Thu Feb 20 14:01:15 UTC 2014,66.7519,0.36,3,,
Thu Feb 20 14:01:21 UTC 2014,66.7519,0.36,3,,
Thu Feb 20 14:01:26 UTC 2014,66.7519,0.36,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:01:34 UTC 2014,66.7519,0.36,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:01:42 UTC 2014,71.0259,0.36,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:01:51 UTC 2014,71.0259,0.36,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:01:59 UTC 2014,71.0259,0.36,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:02:08 UTC 2014,75.0426,0.36,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:02:16 UTC 2014,75.3914,0.36,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:02:25 UTC 2014,75.3914,0.36,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:02:33 UTC 2014,58.3998,0.36,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:02:42 UTC 2014,57.2852,0.36,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:02:50 UTC 2014,57.2852,0.36,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:02:58 UTC 2014,50.5645,0.36,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:03:07 UTC 2014,60.846,0.36,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:03:17 UTC 2014,71.6614,0.36,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:03:25 UTC 2014,58.8753,0.36,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:03:34 UTC 2014,44.2563,0.36,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:03:42 UTC 2014,44.2563,0.36,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:03:51 UTC 2014,44.2563,0.36,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:03:59 UTC 2014,44.2563,0.36,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:04:07 UTC 2014,40.7164,0.36,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:04:16 UTC 2014,40.7164,0.36,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:04:25 UTC 2014,40.7164,0.36,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:04:33 UTC 2014,40.7164,0.36,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:04:41 UTC 2014,40.0013,0.36,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:04:50 UTC 2014,40.2566,0.36,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:04:58 UTC 2014,40.2566,0.36,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:05:07 UTC 2014,41.8132,0.36,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:05:15 UTC 2014,56.2281,0.36,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:05:23 UTC 2014,55.5965,0.36,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:05:32 UTC 2014,55.5965,0.36,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:05:40 UTC 2014,41.1648,0.36,3,CassandraNode_scaleIn,CassandraNode
Thu Feb 20 14:05:49 UTC 2014,41.1648,0.36,3,,
Thu Feb 20 14:05:56 UTC 2014,41.3796,0.24,2,,
Thu Feb 20 14:06:02 UTC 2014,41.3796,0.24,2,,
Thu Feb 20 14:06:07 UTC 2014,37.4232,0.24,2,,
Thu Feb 20 14:06:13 UTC 2014,37.4232,0.24,2,,
Thu Feb 20 14:06:18 UTC 2014,37.4232,0.24,2,,
Thu Feb 20 14:06:24 UTC 2014,38.2822,0.24,2,,
Thu Feb 20 14:06:29 UTC 2014,38.2822,0.24,2,,
Thu Feb 20 14:06:35 UTC 2014,49.1313,0.24,2,,
Thu Feb 20 14:06:40 UTC 2014,49.1313,0.24,2,,
Thu Feb 20 14:06:46 UTC 2014,49.1313,0.24,2,,
Thu Feb 20 14:06:51 UTC 2014,50.2952,0.24,2,,
Thu Feb 20 14:06:56 UTC 2014,50.2952,0.24,2,,
Thu Feb 20 14:07:02 UTC 2014,50.2952,0.24,2,,
Thu Feb 20 14:07:07 UTC 2014,62.119,0.24,2,,
Thu Feb 20 14:07:13 UTC 2014,62.119,0.24,2,,
Thu Feb 20 14:07:18 UTC 2014,62.119,0.24,2,,
Thu Feb 20 14:07:24 UTC 2014,62.5915,0.24,2,,
Thu Feb 20 14:07:29 UTC 2014,62.5915,0.24,2,,
Thu Feb 20 14:07:34 UTC 2014,56.4582,0.24,2,,
Thu Feb 20 14:07:40 UTC 2014,56.4582,0.24,2,,
Thu Feb 20 14:07:45 UTC 2014,56.4582,0.24,2,,
Thu Feb 20 14:07:51 UTC 2014,56.4582,0.24,2,,
Thu Feb 20 14:07:56 UTC 2014,57.1571,0.24,2,,
Thu Feb 20 14:08:02 UTC 2014,57.5898,0.24,2,,
Thu Feb 20 14:08:07 UTC 2014,57.5898,0.24,2,,
Thu Feb 20 14:08:12 UTC 2014,57.245,0.24,2,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:08:21 UTC 2014,57.245,0.24,2,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:08:29 UTC 2014,57.245,0.24,2,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:08:38 UTC 2014,62.5492,0.24,2,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:08:46 UTC 2014,61.6336,0.24,2,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:08:54 UTC 2014,61.6336,0.24,2,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:09:03 UTC 2014,61.6336,0.24,2,,
Thu Feb 20 14:09:09 UTC 2014,58.5458,0.36,3,,
Thu Feb 20 14:09:15 UTC 2014,58.5458,0.36,3,,
Thu Feb 20 14:09:21 UTC 2014,59.186,0.36,3,,
Thu Feb 20 14:09:26 UTC 2014,59.186,0.36,3,,
Thu Feb 20 14:09:32 UTC 2014,64.4426,0.36,3,,
Thu Feb 20 14:09:37 UTC 2014,64.4426,0.36,3,,
Thu Feb 20 14:09:43 UTC 2014,63.077,0.36,3,,
Thu Feb 20 14:09:49 UTC 2014,63.077,0.36,3,,
Thu Feb 20 14:09:54 UTC 2014,63.077,0.36,3,,
Thu Feb 20 14:09:59 UTC 2014,59.6657,0.36,3,,
Thu Feb 20 14:10:04 UTC 2014,59.6657,0.36,3,,
Thu Feb 20 14:10:10 UTC 2014,59.6657,0.36,3,,
Thu Feb 20 14:10:15 UTC 2014,59.6657,0.36,3,,
Thu Feb 20 14:10:20 UTC 2014,59.6657,0.36,3,,
Thu Feb 20 14:10:26 UTC 2014,59.6657,0.36,3,,
Thu Feb 20 14:10:32 UTC 2014,100,0.36,3,,
Thu Feb 20 14:10:37 UTC 2014,100,0.36,3,,
Thu Feb 20 14:10:43 UTC 2014,75.1969,0.36,3,,
Thu Feb 20 14:10:48 UTC 2014,75.1969,0.36,3,,
Thu Feb 20 14:10:54 UTC 2014,75.1969,0.36,3,,
Thu Feb 20 14:10:59 UTC 2014,75.1969,0.36,3,,
Thu Feb 20 14:11:05 UTC 2014,68.5752,0.36,3,,
Thu Feb 20 14:11:10 UTC 2014,68.5752,0.36,3,,
Thu Feb 20 14:11:16 UTC 2014,68.5752,0.36,3,,
Thu Feb 20 14:11:21 UTC 2014,65.6516,0.36,3,,
Thu Feb 20 14:11:26 UTC 2014,62.5669,0.36,3,,
Thu Feb 20 14:11:32 UTC 2014,60.3957,0.36,3,,
Thu Feb 20 14:11:37 UTC 2014,60.3957,0.36,3,,
Thu Feb 20 14:11:43 UTC 2014,60.3957,0.36,3,,
Thu Feb 20 14:11:48 UTC 2014,63.4199,0.36,3,,
Thu Feb 20 14:11:54 UTC 2014,63.4199,0.36,3,,
Thu Feb 20 14:11:59 UTC 2014,63.4199,0.36,3,,
Thu Feb 20 14:12:05 UTC 2014,63.4199,0.36,3,,
Thu Feb 20 14:12:10 UTC 2014,68.4531,0.36,3,,
Thu Feb 20 14:12:16 UTC 2014,67.6819,0.36,3,,
Thu Feb 20 14:12:21 UTC 2014,67.6819,0.36,3,,
Thu Feb 20 14:12:26 UTC 2014,67.6819,0.36,3,,
Thu Feb 20 14:12:32 UTC 2014,67.6819,0.36,3,,
Thu Feb 20 14:12:37 UTC 2014,55.7792,0.36,3,,
Thu Feb 20 14:12:43 UTC 2014,55.7792,0.36,3,,
Thu Feb 20 14:12:48 UTC 2014,55.7792,0.36,3,,
Thu Feb 20 14:12:54 UTC 2014,55.951,0.36,3,,
Thu Feb 20 14:12:59 UTC 2014,55.951,0.36,3,,
Thu Feb 20 14:13:05 UTC 2014,56.1502,0.36,3,,
Thu Feb 20 14:13:10 UTC 2014,56.1502,0.36,3,,
Thu Feb 20 14:13:16 UTC 2014,52.9293,0.36,3,,
Thu Feb 20 14:13:21 UTC 2014,52.9293,0.36,3,,
Thu Feb 20 14:13:26 UTC 2014,53.2318,0.36,3,,
Thu Feb 20 14:13:32 UTC 2014,53.2318,0.36,3,,
Thu Feb 20 14:13:37 UTC 2014,59.858,0.36,3,,
Thu Feb 20 14:13:44 UTC 2014,59.858,0.36,3,,
Thu Feb 20 14:13:49 UTC 2014,59.858,0.36,3,,
Thu Feb 20 14:13:55 UTC 2014,61.5498,0.36,3,,
Thu Feb 20 14:14:00 UTC 2014,61.5498,0.36,3,,
Thu Feb 20 14:14:05 UTC 2014,63.0458,0.36,3,,
Thu Feb 20 14:14:11 UTC 2014,63.0458,0.36,3,,
Thu Feb 20 14:14:16 UTC 2014,63.0458,0.36,3,,
Thu Feb 20 14:14:21 UTC 2014,63.0458,0.36,3,,
Thu Feb 20 14:14:27 UTC 2014,63.0458,0.36,3,,
Thu Feb 20 14:14:32 UTC 2014,60.7608,0.36,3,,
Thu Feb 20 14:14:38 UTC 2014,60.7608,0.36,3,,
Thu Feb 20 14:14:43 UTC 2014,55.7018,0.36,3,,
Thu Feb 20 14:14:49 UTC 2014,55.7018,0.36,3,,
Thu Feb 20 14:14:55 UTC 2014,55.7018,0.36,3,,
Thu Feb 20 14:15:01 UTC 2014,55.7018,0.36,3,,
Thu Feb 20 14:15:06 UTC 2014,56.2908,0.36,3,,
Thu Feb 20 14:15:12 UTC 2014,56.2908,0.36,3,,
Thu Feb 20 14:15:17 UTC 2014,57.1672,0.36,3,,
Thu Feb 20 14:15:23 UTC 2014,57.1672,0.36,3,,
Thu Feb 20 14:15:28 UTC 2014,57.6953,0.36,3,,
Thu Feb 20 14:15:34 UTC 2014,57.6953,0.36,3,,
Thu Feb 20 14:15:39 UTC 2014,55.0409,0.36,3,,
Thu Feb 20 14:15:44 UTC 2014,56.2934,0.36,3,AppServer_scaleOut,AppServer
Thu Feb 20 14:15:53 UTC 2014,56.2934,0.36,3,AppServer_scaleOut,AppServer
Thu Feb 20 14:16:01 UTC 2014,65.1016,0.36,3,AppServer_scaleOut,AppServer
Thu Feb 20 14:16:10 UTC 2014,65.1016,0.36,3,AppServer_scaleOut,AppServer
Thu Feb 20 14:16:19 UTC 2014,65.2505,0.36,3,AppServer_scaleOut,AppServer
Thu Feb 20 14:16:27 UTC 2014,62.3513,0.36,3,AppServer_scaleOut,AppServer
Thu Feb 20 14:16:35 UTC 2014,62.3513,0.36,3,,
Thu Feb 20 14:16:41 UTC 2014,62.3513,0.36,3,,
Thu Feb 20 14:16:48 UTC 2014,59.4327,0.36,3,,
Thu Feb 20 14:16:54 UTC 2014,59.4327,0.36,3,,
Thu Feb 20 14:17:00 UTC 2014,59.4327,0.36,3,,
Thu Feb 20 14:17:05 UTC 2014,59.5196,0.36,3,,
Thu Feb 20 14:17:11 UTC 2014,59.5196,0.36,3,,
Thu Feb 20 14:17:16 UTC 2014,62.684,0.36,3,,
Thu Feb 20 14:17:21 UTC 2014,69.1806,0.36,3,,
Thu Feb 20 14:17:27 UTC 2014,61.7193,0.36,3,,
Thu Feb 20 14:17:32 UTC 2014,61.7193,0.36,3,,
Thu Feb 20 14:17:38 UTC 2014,61.7193,0.36,3,,
Thu Feb 20 14:17:44 UTC 2014,61.5375,0.36,3,,
Thu Feb 20 14:17:49 UTC 2014,61.5375,0.36,3,,
Thu Feb 20 14:17:54 UTC 2014,61.5375,0.36,3,,
Thu Feb 20 14:18:00 UTC 2014,63.4809,0.36,3,,
Thu Feb 20 14:18:05 UTC 2014,63.4809,0.36,3,,
Thu Feb 20 14:18:11 UTC 2014,65.6947,0.36,3,,
Thu Feb 20 14:18:16 UTC 2014,65.6947,0.36,3,,
Thu Feb 20 14:18:22 UTC 2014,65.8543,0.36,3,,
Thu Feb 20 14:18:27 UTC 2014,65.8543,0.36,3,,
Thu Feb 20 14:18:32 UTC 2014,59.9468,0.36,3,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:18:41 UTC 2014,63.7173,0.36,3,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:18:49 UTC 2014,63.7173,0.36,3,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:18:58 UTC 2014,65.2087,0.36,3,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:19:06 UTC 2014,64.7986,0.36,3,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:19:15 UTC 2014,62.7826,0.36,3,,
Thu Feb 20 14:19:21 UTC 2014,62.7826,0.36,3,,
Thu Feb 20 14:19:26 UTC 2014,70.0869,0.48,4,,
Thu Feb 20 14:19:32 UTC 2014,70.0869,0.48,4,,
Thu Feb 20 14:19:37 UTC 2014,70.0869,0.48,4,,
Thu Feb 20 14:19:43 UTC 2014,70.0869,0.48,4,,
Thu Feb 20 14:19:48 UTC 2014,70.0869,0.48,4,,
Thu Feb 20 14:19:54 UTC 2014,59.7265,0.48,4,,
Thu Feb 20 14:20:00 UTC 2014,59.7265,0.48,4,,
Thu Feb 20 14:20:05 UTC 2014,59.7265,0.48,4,,
Thu Feb 20 14:20:11 UTC 2014,60.0666,0.48,4,,
Thu Feb 20 14:20:16 UTC 2014,60.0666,0.48,4,,
Thu Feb 20 14:20:22 UTC 2014,60.0666,0.48,4,,
Thu Feb 20 14:20:27 UTC 2014,60.0666,0.48,4,,
Thu Feb 20 14:20:33 UTC 2014,60.0666,0.48,4,,
Thu Feb 20 14:20:39 UTC 2014,62.2205,0.48,4,,
Thu Feb 20 14:20:44 UTC 2014,62.2205,0.48,4,,
Thu Feb 20 14:20:49 UTC 2014,64.3867,0.48,4,,
Thu Feb 20 14:20:56 UTC 2014,64.3867,0.48,4,,
Thu Feb 20 14:21:02 UTC 2014,65.0409,0.48,4,,
Thu Feb 20 14:21:07 UTC 2014,65.0409,0.48,4,,
Thu Feb 20 14:21:13 UTC 2014,65.0409,0.48,4,,
Thu Feb 20 14:21:18 UTC 2014,65.0409,0.48,4,,
Thu Feb 20 14:21:23 UTC 2014,61.1423,0.48,4,,
Thu Feb 20 14:21:29 UTC 2014,61.1423,0.48,4,,
Thu Feb 20 14:21:34 UTC 2014,66.296,0.48,4,,
Thu Feb 20 14:21:40 UTC 2014,66.296,0.48,4,,
Thu Feb 20 14:21:45 UTC 2014,66.296,0.48,4,,
Thu Feb 20 14:21:51 UTC 2014,66.296,0.48,4,,
Thu Feb 20 14:21:57 UTC 2014,66.296,0.48,4,,
Thu Feb 20 14:22:04 UTC 2014,66.296,0.48,4,,
Thu Feb 20 14:22:09 UTC 2014,66.296,0.48,4,,
Thu Feb 20 14:22:15 UTC 2014,64.8176,0.48,4,,
Thu Feb 20 14:22:21 UTC 2014,64.8176,0.48,4,,
Thu Feb 20 14:22:27 UTC 2014,64.8176,0.48,4,,
Thu Feb 20 14:22:32 UTC 2014,64.8176,0.48,4,,
Thu Feb 20 14:22:38 UTC 2014,64.8176,0.48,4,,
Thu Feb 20 14:22:43 UTC 2014,44.946,0.48,4,,
Thu Feb 20 14:22:49 UTC 2014,44.946,0.48,4,,
Thu Feb 20 14:22:54 UTC 2014,49.9283,0.48,4,,
Thu Feb 20 14:22:59 UTC 2014,49.9283,0.48,4,,
Thu Feb 20 14:23:05 UTC 2014,49.9283,0.48,4,,
Thu Feb 20 14:23:10 UTC 2014,49.9283,0.48,4,,
Thu Feb 20 14:23:15 UTC 2014,50.0152,0.48,4,,
Thu Feb 20 14:23:21 UTC 2014,65.2865,0.48,4,,
Thu Feb 20 14:23:26 UTC 2014,65.2865,0.48,4,,
Thu Feb 20 14:23:31 UTC 2014,65.2865,0.48,4,,
Thu Feb 20 14:23:36 UTC 2014,65.2865,0.48,4,,
Thu Feb 20 14:23:42 UTC 2014,50.4553,0.48,4,,
Thu Feb 20 14:23:47 UTC 2014,50.4553,0.48,4,,
Thu Feb 20 14:23:53 UTC 2014,51.9291,0.48,4,,
Thu Feb 20 14:23:59 UTC 2014,51.9291,0.48,4,,
Thu Feb 20 14:24:05 UTC 2014,51.9291,0.48,4,,
Thu Feb 20 14:24:11 UTC 2014,51.9291,0.48,4,,
Thu Feb 20 14:24:16 UTC 2014,63.9074,0.48,4,,
Thu Feb 20 14:24:22 UTC 2014,63.9074,0.48,4,,
Thu Feb 20 14:24:28 UTC 2014,63.9074,0.48,4,,
Thu Feb 20 14:24:34 UTC 2014,63.9074,0.48,4,,
Thu Feb 20 14:24:39 UTC 2014,63.9074,0.48,4,,
Thu Feb 20 14:24:45 UTC 2014,64.4067,0.48,4,,
Thu Feb 20 14:24:50 UTC 2014,64.4067,0.48,4,,
Thu Feb 20 14:24:57 UTC 2014,63.4997,0.48,4,,
Thu Feb 20 14:25:02 UTC 2014,63.4997,0.48,4,,
Thu Feb 20 14:25:07 UTC 2014,63.4997,0.48,4,,
Thu Feb 20 14:25:13 UTC 2014,67.5108,0.48,4,,
Thu Feb 20 14:25:18 UTC 2014,67.9497,0.48,4,,
Thu Feb 20 14:25:24 UTC 2014,67.9497,0.48,4,,
Thu Feb 20 14:25:29 UTC 2014,67.9497,0.48,4,,
Thu Feb 20 14:25:35 UTC 2014,67.9497,0.48,4,,
Thu Feb 20 14:25:41 UTC 2014,67.9497,0.48,4,,
Thu Feb 20 14:25:46 UTC 2014,67.9432,0.48,4,,
Thu Feb 20 14:25:52 UTC 2014,67.9432,0.48,4,,
Thu Feb 20 14:25:57 UTC 2014,67.9432,0.48,4,,
Thu Feb 20 14:26:03 UTC 2014,67.9432,0.48,4,,
Thu Feb 20 14:26:09 UTC 2014,57.7532,0.48,4,,
Thu Feb 20 14:26:14 UTC 2014,56.0093,0.48,4,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:26:24 UTC 2014,56.0093,0.48,4,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:26:32 UTC 2014,56.0345,0.48,4,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:26:41 UTC 2014,56.0345,0.48,4,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:26:49 UTC 2014,59.8682,0.48,4,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:26:58 UTC 2014,59.8682,0.48,4,,
Thu Feb 20 14:27:05 UTC 2014,65.3085,0.6,5,,
Thu Feb 20 14:27:11 UTC 2014,65.3085,0.6,5,,
Thu Feb 20 14:27:17 UTC 2014,65.3085,0.6,5,,
Thu Feb 20 14:27:22 UTC 2014,54.3407,0.6,5,,
Thu Feb 20 14:27:28 UTC 2014,54.3407,0.6,5,,
Thu Feb 20 14:27:35 UTC 2014,54.3407,0.6,5,,
Thu Feb 20 14:27:40 UTC 2014,54.0161,0.6,5,,
Thu Feb 20 14:27:46 UTC 2014,54.0161,0.6,5,,
Thu Feb 20 14:27:51 UTC 2014,54.0161,0.6,5,,
Thu Feb 20 14:27:56 UTC 2014,54.0161,0.6,5,,
Thu Feb 20 14:28:02 UTC 2014,54.0161,0.6,5,,
Thu Feb 20 14:28:09 UTC 2014,54.0161,0.6,5,,
Thu Feb 20 14:28:15 UTC 2014,54.0161,0.6,5,,
Thu Feb 20 14:28:20 UTC 2014,54.0161,0.6,5,,
Thu Feb 20 14:28:26 UTC 2014,62.0796,0.6,5,,
Thu Feb 20 14:28:31 UTC 2014,62.0796,0.6,5,,
Thu Feb 20 14:28:37 UTC 2014,62.0796,0.6,5,,
Thu Feb 20 14:28:42 UTC 2014,62.0796,0.6,5,,
Thu Feb 20 14:28:48 UTC 2014,53.4726,0.6,5,,
Thu Feb 20 14:28:55 UTC 2014,53.4726,0.6,5,,
Thu Feb 20 14:29:01 UTC 2014,53.4726,0.6,5,,
Thu Feb 20 14:29:07 UTC 2014,53.4726,0.6,5,,
Thu Feb 20 14:29:12 UTC 2014,60.5431,0.6,5,,
Thu Feb 20 14:29:18 UTC 2014,60.5431,0.6,5,,
Thu Feb 20 14:29:23 UTC 2014,60.5431,0.6,5,,
Thu Feb 20 14:29:29 UTC 2014,60.5431,0.6,5,,
Thu Feb 20 14:29:35 UTC 2014,60.5431,0.6,5,,
Thu Feb 20 14:29:40 UTC 2014,60.5431,0.6,5,,
Thu Feb 20 14:29:46 UTC 2014,63.8889,0.6,5,,
Thu Feb 20 14:29:51 UTC 2014,63.8889,0.6,5,,
Thu Feb 20 14:29:57 UTC 2014,63.8889,0.6,5,,
Thu Feb 20 14:30:02 UTC 2014,61.9343,0.6,5,,
Thu Feb 20 14:30:08 UTC 2014,61.9343,0.6,5,,
Thu Feb 20 14:30:14 UTC 2014,63.4173,0.6,5,,
Thu Feb 20 14:30:19 UTC 2014,63.4173,0.6,5,,
Thu Feb 20 14:30:25 UTC 2014,63.4173,0.6,5,,
Thu Feb 20 14:30:30 UTC 2014,63.4173,0.6,5,,
Thu Feb 20 14:30:36 UTC 2014,60.8746,0.6,5,,
Thu Feb 20 14:30:42 UTC 2014,60.8746,0.6,5,,
Thu Feb 20 14:30:47 UTC 2014,61.0075,0.6,5,,
Thu Feb 20 14:30:53 UTC 2014,61.0075,0.6,5,,
Thu Feb 20 14:30:59 UTC 2014,61.0075,0.6,5,,
Thu Feb 20 14:31:04 UTC 2014,61.0075,0.6,5,,
Thu Feb 20 14:31:09 UTC 2014,59.1219,0.6,5,,
Thu Feb 20 14:31:15 UTC 2014,59.1219,0.6,5,,
Thu Feb 20 14:31:21 UTC 2014,59.1219,0.6,5,,
Thu Feb 20 14:31:26 UTC 2014,57.0145,0.6,5,,
Thu Feb 20 14:31:32 UTC 2014,57.0145,0.6,5,,
Thu Feb 20 14:31:38 UTC 2014,57.0145,0.6,5,,
Thu Feb 20 14:31:43 UTC 2014,62.6505,0.6,5,,
Thu Feb 20 14:31:49 UTC 2014,62.6505,0.6,5,,
Thu Feb 20 14:31:54 UTC 2014,62.6505,0.6,5,,
Thu Feb 20 14:31:59 UTC 2014,62.6505,0.6,5,,
Thu Feb 20 14:32:05 UTC 2014,62.6505,0.6,5,,
Thu Feb 20 14:32:11 UTC 2014,60.2947,0.6,5,,
Thu Feb 20 14:32:16 UTC 2014,61.0282,0.6,5,,
Thu Feb 20 14:32:22 UTC 2014,61.0282,0.6,5,,
Thu Feb 20 14:32:27 UTC 2014,61.0282,0.6,5,,
Thu Feb 20 14:32:33 UTC 2014,55.14,0.6,5,,
Thu Feb 20 14:32:38 UTC 2014,55.14,0.6,5,,
Thu Feb 20 14:32:44 UTC 2014,55.14,0.6,5,,
Thu Feb 20 14:32:49 UTC 2014,54.8644,0.6,5,,
Thu Feb 20 14:32:55 UTC 2014,54.8644,0.6,5,,
Thu Feb 20 14:33:00 UTC 2014,51.3252,0.6,5,,
Thu Feb 20 14:33:06 UTC 2014,51.3252,0.6,5,,
Thu Feb 20 14:33:11 UTC 2014,51.3252,0.6,5,,
Thu Feb 20 14:33:17 UTC 2014,51.3252,0.6,5,,
Thu Feb 20 14:33:22 UTC 2014,50.1771,0.6,5,,
Thu Feb 20 14:33:28 UTC 2014,50.1771,0.6,5,,
Thu Feb 20 14:33:34 UTC 2014,50.1771,0.6,5,,
Thu Feb 20 14:33:39 UTC 2014,58.9873,0.6,5,,
Thu Feb 20 14:33:45 UTC 2014,58.9873,0.6,5,,
Thu Feb 20 14:33:50 UTC 2014,56.6287,0.6,5,,
Thu Feb 20 14:33:55 UTC 2014,56.6287,0.6,5,,
Thu Feb 20 14:34:01 UTC 2014,56.6287,0.6,5,,
Thu Feb 20 14:34:06 UTC 2014,56.6287,0.6,5,,
Thu Feb 20 14:34:12 UTC 2014,55.3009,0.6,5,,
Thu Feb 20 14:34:17 UTC 2014,55.3009,0.6,5,,
Thu Feb 20 14:34:22 UTC 2014,50.8785,0.6,5,,
Thu Feb 20 14:34:28 UTC 2014,50.8785,0.6,5,,
Thu Feb 20 14:34:34 UTC 2014,50.8785,0.6,5,,
Thu Feb 20 14:34:39 UTC 2014,47.1041,0.6,5,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:34:48 UTC 2014,47.1041,0.6,5,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:34:56 UTC 2014,47.1041,0.6,5,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:35:04 UTC 2014,54.1603,0.6,5,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:35:13 UTC 2014,53.4569,0.6,5,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:35:21 UTC 2014,53.4569,0.6,5,CassandraNode_scaleOut,CassandraNode
Thu Feb 20 14:35:30 UTC 2014,56.245,0.6,5,,
Thu Feb 20 14:35:36 UTC 2014,57.3308,0.72,6,,
Thu Feb 20 14:35:42 UTC 2014,57.3308,0.72,6,,
Thu Feb 20 14:35:47 UTC 2014,57.3308,0.72,6,,
Thu Feb 20 14:35:53 UTC 2014,57.3308,0.72,6,,
Thu Feb 20 14:35:59 UTC 2014,59.7614,0.72,6,,
Thu Feb 20 14:36:04 UTC 2014,59.7614,0.72,6,,
Thu Feb 20 14:36:09 UTC 2014,59.7614,0.72,6,,
Thu Feb 20 14:36:15 UTC 2014,59.7614,0.72,6,,
Thu Feb 20 14:36:20 UTC 2014,60.2526,0.72,6,,
Thu Feb 20 14:36:26 UTC 2014,60.2526,0.72,6,,
Thu Feb 20 14:36:31 UTC 2014,60.2526,0.72,6,,
Thu Feb 20 14:36:36 UTC 2014,60.2526,0.72,6,,
Thu Feb 20 14:36:42 UTC 2014,51.9452,0.72,6,,
Thu Feb 20 14:36:47 UTC 2014,51.9452,0.72,6,,
Thu Feb 20 14:36:52 UTC 2014,51.9452,0.72,6,,
Thu Feb 20 14:36:58 UTC 2014,51.9452,0.72,6,,
Thu Feb 20 14:37:03 UTC 2014,53.929,0.72,6,,
Thu Feb 20 14:37:08 UTC 2014,53.929,0.72,6,,
Thu Feb 20 14:37:14 UTC 2014,52.5253,0.72,6,,
